question,A,B,C,D,E,answer,explanation
"<p>For the system in the given figure the characteristic equation is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/16-87.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/16-87-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/16-87-2.png""/>",K(<i>s</i> + 1)(<i>s</i> + 3) = 0,<i>s</i>(<i>s</i> + 2) = 0,,A," <p>Transfer function = <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/41-87.png""/>. </p>
<p>Hence characteristic equation is <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/41-87-1.png""/>.</p> "
<p>Mechanical impedance is the ratio of</p>,rms force to rms velocity,rms force to rms displacement,rms velocity to rms displacement,none of the above,,A," <p>In force voltage analogy force is analogous to voltage and velocity to current. Just as <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/40-2.png""/>, force/velocity = mechanical impedance.</p> "
"<p>For the system in the given figure. The transfer function C(<i>s</i>)/R(<i>s</i>) is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/12-20.png""/></p>",G<sub>1</sub> + G<sub>2</sub> + 1,G<sub>1</sub> G<sub>2</sub> + 1,G<sub>1</sub> G<sub>2</sub> + G<sub>2</sub> + 1,G<sub>1</sub> G<sub>2</sub> + G<sub>1</sub> + 1,,C, <p>Transfer function = (G<sub>1</sub> + 1) G<sub>2</sub> + 1 = G<sub>1</sub> G<sub>2</sub> + G<sub>2</sub> + 1.</p> 
<p>Whether a linear system is stable or unstable that it</p>,is a property of the system only,depends on the input function only,both (a) and (b),either (a) or (b),,A, <p>Stability is a property of the system only.</p> 
"<p>For the system of the given figure the transfer function <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/11-12.png""/>=<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/11-12-(1).png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/11-12-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/11-12-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/11-12-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/11-12-4.png""/>",,B," <p><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/40-12.png""/>, E<sub>0</sub>(<i>s</i>) = [I(<i>s</i>)][Z<sub>2</sub>(<i>s</i>)] or <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/40-12-1.png""/>.</p> "
"<p>In the given figure shows pole-zero plot. If steady state gain is 2 the transfer function G(<i>s</i>) is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-187.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-187-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-187-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-187-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-187-4.png""/>",,A," <p>The zero at - 1 gives the term (<i>s</i> + 1) in the numerator. </p>
<p>The poles at (- 2 + <i>j</i>1) and (- 2 - <i>j</i>1) give (<i>s</i><sup>2</sup> + 4<i>s</i> + 5) term is the denominator. Gain is 2.</p> "
<p>If a system is to follow arbitrary inputs accurately the bandwidth should be</p>,large,small,very small,neither small nor large,,A, <p>Arbitrary inputs require large bandwidth.</p> 
"<p>For the system of the given figure, the damping ratio of closed loop poles is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/17-92.png""/></p>",1.5,1,0.5,0.25,,C," <p>The standard form of characteristic equation is <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/42-93.png""/>. </p>
<p>Therefore <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/42-93-1.png""/>.</p> "
<p><p><b>Assertion (A):</b>  Potentiometers can not be used as error detectors in position control systems.</p><p><b>Reason (R):</b> The resolution of a potentiometer places an upper limit on its accuracy</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,D, <p>Potentiometers are used as error detectors.</p> 
"<p>For a first order system having transfer function <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/12-22.png""/>, the unit impulse response is</p>",<i>e</i><sup>-<i>t</i>/T</sup>,T <i>e</i><sup>-t/T</sup>,"<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/12-24-3.png""/>",T<sup>2</sup> <i>e</i><sup>-t/T</sup>,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/41-24.png""/></p> "
