question,A,B,C,D,E,answer,explanation
"<p><p><b>Assertion (A):</b>  If points at infinity are included, G(<i>s</i>) has same number of poles and zeros.</p><p><b>Reason (R):</b> The function <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/38-428.png""/> has a zero at <i>s</i> = - 2.</p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,B,
"<p>If the characteristic equation is (λ + 1) (λ + 2) (λ + 3) = 0, the eigen values are</p>","-1, -2, -3","1, 2, 3","0, 1, 2","0, 2, 3",,A,
<p>Lag compensation permits a high gain at low frequencies.</p>,True,False,,,,A,
"<p>If the poles lie in second quadrant, damping ratio is</p>",1,less than 1,zero,more than 1,,B,
"<p><p><b>Assertion (A):</b>  When performance specifications are given in term of transient response characteristics, root locus method is a suitable method.</p><p><b>Reason (R):</b> When performance specifications in terms of state variables are given, modern control methods can be used.</p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,B,
<p>Integral control action</p>,removes offset,may lead to oscillatory response,both (a) and (b),neither (a) nor (b),,C,
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/23-196.png""/>, the closed loop pole will be located at <i>s</i> = -12 when K =</p>",4355,5760,9600,9862,,B,
<p>The sensor generally used in incremental optical encoder is</p>,LED,LCD,photodiode,either (a) or (b),,C,
<p>Robotic manipulator arms mostly use</p>,hydraulic actuator,pneumatic actuator,electric motor actuator,none of the above,,C,
<p>In terms of ξ and ω<sub><i>n</i></sub> the settling time of a second order systems for 2% criterion and step input is equal to</p>,"<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-190-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-190-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-190-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-190-4.png""/>",,D,
<p>For type 1 system the velocity lag error is</p>,inversely proportional to bandwidth of system,directly proportional to gain constant,inversely proportional to gain constant,independent of gain constant,,C,
"<p>For <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/39-471.png""/> as ω approaches infinity, the magnitude approaches zero and phase angle approaches - 90°.</p>",True,False,,,,A,
<p>Nyquist stability criterion uses open loop frequency response characteristics.</p>,True,False,,,,A,
"<p>In the given figure, the combinations of two non touching loops is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-292.png""/></p>",1,2,3,4,,B,
"<p>For any test point <i>s</i> on the real axis, the sum of angular contributions of the complex conjugate poles is</p>",90°,180°,270°,360°,,D,
"<p>For the system in the given figure G varies slightly, the ratio of open loop sensitivity to closed loop sensitivity is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/24-215.png""/></p>",1 : (1 + GH),1 : (1 + GH)<sup>-1</sup>,1 : (1 - GH),1 : (1 - GH)<sup>-1</sup>,,B,
<p>The M circle for M = 1 is the</p>,straight line at <i>x</i> = - 0.5,"critical point (-l, <i>jo</i>)",circle with <i>r</i> = 0.33,circle with <i>r</i> = 0.67,,A,
