question,A,B,C,D,E,answer,explanation
<p>When a transistor is to be at a temperature above 25°C</p>,smaller heat sink be provided,maximum power rating be derated,biasing circuit must be strengthened,earth connections must be connected through a resistor,,B,
<p><p><b>Assertion (A):</b>  In monolithic IC the components are part of one chip</p><p><b>Reason (R):</b>  An op-amp is a high gain dc amplifier</p></p>,Both A and R are correct and R is correct explanation for A,Both A and R are correct but R is not correct explanation for A,A is correct R is wrong,A is wrong R is correct,,B,
<p>The most widely used LC oscillator is</p>,Hartley oscillator,Crystal oscillator,Colpitt's oscillator,Clapp's oscillator,,A,
<p>Which of the following statement is wrong?</p>,A depletion type N-channel MOSFET conducts even when V<sub>GS</sub> = 0,A BJT is very sensitive to radiation whereas FET is relatively immune,Bipolars need higher supply voltage than FETs,Both N-channel as well as <i>p</i>-channel JFETs work in the depletion mode,,C,
<p>The disadvantage of FET over BJT is</p>,poor high frequency performance,low power-handling ability,low values of voltage gain,all of the above,,D,
"<p>In a self bias circuit for CE amplifier, the base voltage is</p>",equal to supply voltage,more than supply voltage,equal to or more than supply voltage,less than supply voltage,,D,
<p>A push pull amplifier is a</p>,power amplifier,voltage amplifier,current amplifier,both power and current amplifier,,A,
"<p>An engineer designs an amplifier to have a voltage gain of 60, but when constructed it only had a gain of 50. How much feedback should be used to provide the desired level?</p>",+0.03%,+0.33%,+1.30%,+3.3%,,B,
<p>Which of the following oscillator circuits uses three capacitors in the phase shifting network?</p>,Hartley,Clapp,Colpitt's,Both (b) and (c),,B,
"<p>Consider the following rectifier circuits : <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">half-wave rectifier without filter</li><li style=""padding-top:10px;"">full-wave rectifier without filter</li><li style=""padding-top:10px;"">full-wave rectifier with series inductance filter</li><li style=""padding-top:10px;"">full-wave rectifier with capacitance filter.</li></ol> The sequence of these rectifier circuits in decreasing order of their ripple factor is</p>","1, 2, 3, 4","3, 4, 1, 2","1, 4, 3, 2","3, 2, 1, 4",,A,
<p>The depletion type MOSFET can operate in</p>,depletion mode only,enhancement mode only,depletion or enhancement mode,neither depletion nor enhancement mode,,C,
"<p>In figure, D<sub>2</sub> turns on when<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/319-260-1.png""/></p>",<i>v</i><sub><i>i</i></sub> is more positive than V<sub>1</sub>,<i>v</i><sub><i>i</i></sub> is less positive than V<sub>1</sub>,<i>v</i><sub><i>i</i></sub> is more negative than V<sub>2</sub>,<i>v</i><sub><i>i</i></sub> is less negative than V<sub>2</sub>,,C,
<p>One of the following can be used to generate a pulse whenever triggered</p>,flip-flop,monostable multivibrator,stable multivibrator,Schmitt trigger,,B,
"<p>Figure shows the feedback network of one of the very popular types of sinusoidal oscillators. Which one is that?<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/353-917-1.png""/></p>",Weinbridge oscillator,Hartley oscillator,Colpitt's oscillator,R-C phase shift oscillator,,A,
<p>Which amplifier has the higher power gain?</p>,Common emitter,Common collector,Common base,Both CC and CE,,A,
<p>2N 2430 could be a</p>,semi-conductor diode,dual gate MOSFET,BJT,UJT,,C,
"<p>If <i>r</i><sub><i>e</i></sub> is ac resistance of diode, the Thevenin input impedance of a differential amplifier is</p>",<i>r</i><sub><i>e</i></sub>,b<i>r</i><sub><i>e</i></sub>,2 b<i>r</i><sub><i>e</i></sub>,0.5 b<i>r</i><sub><i>e</i></sub>,,C,
"<p>In figure the trace on the CRO will be<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/319-269-1.png""/></p>",half rectifier wave,clamped wave,no trace at all,either (a) or (b),,B,
"<p>The circuit shown I/P in the figure represents<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/338-589-1.png""/></p>",Low pass filter,High pass filter,Band Pass filter,Band stop filter,,C,
<p>To have a centred Q point in CE amplifier</p>,"ac resistance of collector circuit <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/322-338-1.png""/>","ac resistance of emitter circuit <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/322-338-1.png""/>","ac resistance of collector and emitter circuit <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/322-338-1.png""/>","ac resistance of collector and emitter circuit <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/322-338-2.png""/>",,C,
<p>The <i>h</i> parameter equivalent to ac resistance <i>r</i><sub><i>e</i></sub> is</p>,<i>h</i><sub><i>ib</i></sub>,<i>h</i><sub><i>fe</i></sub>,<i>h</i><sub><i>ob</i></sub>,<i>h</i><sub><i>rb</i></sub>,,A,
"<p>In figure the diode is ideal (zero cut in voltage zero forward resistance). Then the current through diode is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/328-454-1.png""/></p>",0,4 A,1 A,none of the above,,C,
<p>The theoretical maximum efficiency of a half wave diode rectifier is</p>,40.6%,50%,81.2%,slightly less than 100%,,A,
<p>Which of the following statement is correct?</p>,The input impedance of CE amplifier is usually around 10 Ω,The voltage gain of a transistor amplifier in CE mode is always less than unity,The output impedance of a transistor amplifier is independent of the transistor configuration,The voltage gain of a transistor amplifier is independent of the load resistance,,A,
<p>In a transistor push pull amplifier</p>,there is no dc present in the output,there are no even harmonics in the output,both (a) and (b),neither (a) nor (b),,C,
<p>When negative feedback is used the fractional changes in closed loop gain are desensitized by the factor (1 + A<sub><i>v</i></sub>β)</p>,True,False,,,,A,
<p>Which of the following statement about JFET is true?</p>,"In a JFET, gate and source have opposite polarity with respect to drain irrespective of the type of FET","In its schematic symbol for JFET, the arrow always points to <i>p</i>-type material","In an <i>n</i>-channel JFET, the channel is the narrowest under zero gate bias condition","In JFET, gate source cut off voltage is numerically equal to the pinch off voltage",,D,
<p>Which of the following is the common feature between FETs and bipolars?</p>,Have low input impedance,Have low voltage gain,Are difficult to bias,None of them,,D,
"<p>The circuit shown in the figure is that of<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/334-535-1.png""/></p>",non-inverting amplifier,Inverting amplifier,an oscillator,Schmitt trigger,,D,
<p>The current through common emitter resistor of a differential amplifier is called</p>,differential current,emitter current,ground current,tail current,,D,
<p>V MOS have the advantage of</p>,faster switching,no thermal run away,both (a) and (b),none of the above,,C,
<p>For an op-amp source follower circuit</p>,input and output voltages have same magnitude,output and input voltages are in phase,output and input voltages are in phase but have different magnitudes,output and input voltages have same magnitude and are in phase,,D,
"<p>In CE approximation, the upper end of d.c. load line is called the __________ point and the lower end is the __________ point.</p>","Q, base","base, Q","saturation, cut off","cut off, saturation",,C,
<p>In a class C power amplifier</p>,resonant frequency of tuned circuit is equal to fundamental frequency of pulsed waveform,resonant frequency of tuned circuit is half the fundamental frequency of pulsed waveform,resonant frequency of tuned circuit has no relation to the fundamental frequency of pulsed waveform,either (b) or (c),,A,
<p>A low noise device is most important</p>,at front end of equipment,in the last stage of equipment,in the middle stages of equipment,both (b) and (c),,A,
<p>How many cascaded stage of CE amplifiers will result in polarity inversion of the input signal?</p>,Two,Three,Four,None,,B,
"<p>Circuit shown in the figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/339-609-1.png""/></p>",astable multivibrator,monostable multivibrator,VCO,ramp Generator,,A,
<p>The gain of a source follower is unity.</p>,True,False,,,,A,
"<p>In a transistor, current I<sub>CBO</sub> flow when</p>",some D.C. voltage is applied in the reverse direction to the emitter junction with the collector open circuit,some D.C. voltage is applied in the forward direction to the collector junction with the emitter open circuit,some D.C. voltage is applied in the reverse direction to the collector junction with the emitter open circuited,some D.C. voltage is applied in the forward direction to the emitter junction with the collector open circuited,,C,
"<p>The D.C. alpha(<span class=""symbol"">a</span>) of a transistor is approximately</p>",unity,10 to 50,100 to 500,1000 to 5000,,A,
<p>The period of oscillation of a symmetrical multivibrator depends upon the discharging time constant and is roughly given by</p>,T = 1.4 RC,"<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/354-931-1.png""/>","T = 1.4 <span class=""root"">RC</span>","T = <span class=""root"">1.4</span> RC",,A,
"<p>For the high-pass circuit to act as a differentiator, the time constant must be</p>",small,very small in comparison to the time period of the input signal,very high in comparison to the time period of the input signal (that is low pass circuit),moderate value,,B,
<p>When a CE transistor is cut off</p>,voltage across collector reduces to zero,voltage across collector is maximum,maximum collector current flows,maximum voltage appears across the load resistance,,B,
<p>With JFETs cascade means</p>,a common source driving a common gate connection,a common gate driving a common source connection,two FETs connected in parallel,none of the above,,A,
<p>The bandwidth of an amplifier can be reduced by</p>,miller effect compensation,pole zero compensation,dominant pole compensation,lead compensation,,C,
<p>To draw dc equivalent circuit for a CE amplifier circuit we should</p>,Reduce all ac sources to zero,Open all capacitors,Reduce all ac sources to zero and open all capacitors,Reduce all ac sources to zero and short all capacitors,,C,
<p>The maximum efficiency of class A amplifier is</p>,100%,81.8%,50%,40%,,C,
"<p>In a cascade amplifier, the intermediate stages are always in</p>",CC configuration,CB configuration,CE configuration,any of the above,,C,
<p>For an amplifier the power gain in decibels will be equal to voltage gain in decibels only when</p>,R<sub>0</sub> = 0,R<sub>0</sub> = R<sub><i>i</i></sub> = 90,R<sub>0</sub> = R<sub><i>i</i></sub>,R<sub><i>i</i></sub> = 0,,C,
"<p>In a differential amplifier, CMRR can be improved by using an increased</p>",emitter resistance,collector resistance,power supply voltages,source resistance,,A,
