question,A,B,C,D,E,answer,explanation
"<p>To increase Q factor of a coil, the wire should be</p>",long,thin,thick,long and thin,,C," <p>Q is high if resistance is low. Therefore, wire should be thick.</p> "
<p>An ammeter of 0-25 A range has a guaranteed accuracy of 1% of full scale reading. The current measured is 5 A. The limiting error is</p>,2%,2.5%,4%,5%,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/254-350-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/254-350-2u.png""/>.</p> "
"<p>The coil of a moving iron instrument has a resistance of 500 Ω and an inductance of 1 H. It reads 250 V when a 250 V dc is applied. If series resistance is 2000 Ω, its reading when fed by 250 V, 50 Hz ac will be</p>",260 V,252 V,250 V,248 V,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/252-49-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/252-49-2.png""/></p> "
"<p>In 3 phase power measurement by two wattmeter method, the reading of one wattmeter is zero. The power factor of load is</p>",1,0.5,0,0.8,,B," <p>When p.f. = 0.5, 0 = 60° and one of the wattmeters reads zero.</p> "
<p>In a CRO which of the following is not a part of electron gun</p>,cathode,grid,accelerating anode,X - Y plates,,D," <p>Electron gun consists of cathode, grid and accelerating anode.</p> "
"<p>If reference sound pressure P<sub>0</sub> is 2 x 10<sup>-5</sup> N/m<sup>2</sup>, a sound pressure of 90 dB is equal to</p>",0.632 N/m<sup>2</sup>,0.707 N/m<sup>2</sup>,0.835 N/m<sup>2</sup>,0.925 N/m<sup>2</sup>,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/253-217-1.png""/>.</p> "
<p>Which of the following voltmeters would you use for measuring voltage across 20 kΩ resistance?</p>,Voltmeter having a resistance of 5 kΩ,Voltmeter having a sensitivity of 1 kW/V,Voltmeter having sensitivity of 10 kW/V,None of the above,,C, <p>Resistance of voltmeter should be very high as compared to 20 kΩ.</p> 
"<p>A single phase energy meter has the rating 1200 resolutions/ kWh. If a 500 W electric gadget is used for 4 hours, the energy meter will make</p>",1200 revolutions,1800 revolutions,2100 revolutions,2400 revolutions,,D, <p>0.5 x 4 = 2 kWh = 2 x 1200 revolutions.</p> 
<p><p><b>Assertion (A):</b>  De sauty's bridge is suitable only for pure capacitor.</p><p><b>Reason (R):</b>  Capacitors are mostly perfect. </p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true but R is not correct explanation of A,A is true R is false,A is false R is true,,C, <p>Capacitors are mostly imperfect.</p> 
<p>In which of the transformer is the secondary nearly short circuited under normal operating conditions?</p>,CT,PT,Distribution transformer,Power transformer,,A, <p>CT is operated with secondary short-circuited otherwise a high emf would be induced across secondary.</p> 
"<p>A moving coil instrument has a resistance of 0.6 Ω and full scale deflection at 0.1 A. To convert it into an ammeter of 0-15 A range, the resistance of shunt should be</p>",0.6 Ω,0.06 Ω,0.1 Ω,0.004 Ω,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/252-26-1.png""/>.</p> "
<p>A piezoelectric force transducer has a charge sensitivity of 20 pC/N. It is connected to a charge amplifier and overall gain of transducer and amplifier is 50 mV/N. The gain of amplifier is</p>,1 mV/pC,1.5 mV/pC,2.5 mV/pC,4 mV/pC,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/254-267-1.png""/>.</p> "
<p>An LVDT is used to measure displacement. The LVDT feeds a Voltmeter of 0-5 V range through a 250 gain amplifier. For a displacement 0.5 mm the output of LVDT is 2 mV. The sensitivity of instrument is</p>,0.1 V/mm,0.5 V/mm,1 V/mm,5 V/mm,,C," <p>Final output = 2 x 10<sup>-3</sup> x 250 = 0.5 V.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/254-322-1.png""/>.</p> "
"<p><p><b>Assertion (A):</b>  When a wattmeter is used for low impedance loads, the pressure coil is connected across the load.</p><p><b>Reason (R):</b>  A wattmeter measures apparent power.</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not correct explanation of A,A is true R is false,A is false R is true,,C, <p>Wattmeter measures active power.</p> 
<p>As per BIS there are 6 accuracy classes of instruments.</p>,True,False,,,,B, <p>There are 8 classes of accuracy as per BIS.</p> 
"<p>In figure, Z<sub>1</sub> = 200∠60° Ω, Z<sub>2</sub> = 400∠ - 90° Ω, Z<sub>3</sub> = 300∠0°. Then Z<sub>4</sub> for bridge to be balanced is <br/><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/240-246-1.png""/></p>",150∠30° Ω,400∠ - 90° Ω,300∠90° Ω,600∠ - 150° Ω,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/254-246-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/254-246-2.png""/>.</p> "
"<p>In a ballistic galvanometer, a charge of 100 μC gives a first swing of 25°. The charge required to cause first swing of 50° is</p>",200 μC,400 μC,50 μC,25 μC,,B, <p>swing is proportional to charge.</p> 
<p>Two resistors <i>R</i><sub>1</sub> = 36 Ω ± 5% and <i>R</i><sub>2</sub> = 75 Ω ± 5% are connected in series. The total resistance is</p>,111 ± 0 Ω,111 ± 2.778 Ω,111 ± 5.55 Ω,111 ± 7.23 Ω,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/254-319-1.png""/></p>
<p>Total maximum error ± (1.8 + 3.75) = ± 5.55 Ω.</p> "
"<p>Figure shows an RC potentiometer to measure ac voltage. It is desired that V<sub>0</sub>/V<sub><i>i</i></sub> should be independent of frequency. The value of C should be <br/><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/238-215-1.png""/></p>",10 μF,11 μF,0.1 μF,0.09 μF,,A," <p>Since resistances are in the ratio of 10 : 1, capacitances should be in the ratio of 1 : 10 because X<sub>C</sub> ∝ 1/C.</p> "
"<p>In a strain measuring device using a strain gauge, the output quantity is</p>",voltage,resistance,impedance,either (a) or (b),,A, <p>The measurement is done using an unbalanced bridge.</p> 
"<p>The Lissajous pattern observed on screen of CRO is a straight line inclined at 45° to x axis. If <i>X</i>-plate input is 2 sin ω<i>t</i>, the <i>Y</i>-plate input is</p>",2 sin ω<i>t</i>,2 sin (ω<i>t</i> + 45°),2 sin (ω<i>t</i> - 45°),"2<span class=""root"">2</span> sin ω<i>t</i> + 45°)",,A," <p>When signals to X and Y plates are in phase, the display is a straight line inclined at 45°.</p> "
<p>The angle δ for a mica capacitor is about</p>,25°,15°,5°,1°,,D, <p>Mica capacitor has very low loss and loss angle δ is very very small.</p> 
"<p>A digital voltmeter has a read out range from 0 to 999 counts. If the full scale reading is 9.999 V, the resolution is</p>",1 V,0.01 V,1 mV,1 μV,,C, <p>Resolution is the smallest change in the quantity being measured which will cause an observable change in output. In this case it is 1 mV.</p> 
"<p>The coil of a moving coil meter has 100 turns, is 40 mm long and 30 mm wide. The control torque is 240 x 10<sup>-6</sup> N-m on full scale. If <i>B</i> = 1 Wb/m<sup>2</sup>, range of meter is</p>",1 mA,2 mA,3 mA,4 mA,,B," <p>NBAI = Controlling torque or <img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/254-273-1.png""/></p>
<p>= 240 x 10<sup>-6</sup> or I = 2 mA.</p> "
"<p>Consider the following statements: In a differential amplifier using JFET, the differential output offset is due to <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">mismatch between FET parameters</li><li style=""padding-top:10px;"">difference in values of resistances used in circuit</li><li style=""padding-top:10px;"">variation in supply voltage.</li></ol> Of the statements, the correct statements are</p>",1 and 2,"1, 2, 3","2, 3","1, 3",,A, <p>Variation in supply voltage affects both amplifiers equally.</p> 
<p>Magnetic flux density has the dimensions</p>,MI<sup>-1</sup>T<sup>-2</sup>,M<sup>-1</sup>I<sup>-2</sup>T<sup>-2</sup>,ML<sup>-3</sup>T<sup>-2</sup>,MI<sup>-1</sup>T<sup>-3</sup>,,A, <p>Flux density = flux/area.</p> 
<p>A meter with a resistance of 100 Ω and a full scale deflection of current of 1 mA is to be converted into voltmeter of 0 - 5 V range. The multiplier resistance should be</p>,490 Ω,5000 Ω,4900 Ω,5100 Ω,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/252-38-1.png""/>.</p> "
"<p>In a resistance strain gauge, G = 2, stress = 1050 kg/cm<sup>2</sup>, R = 1000 Ω. The value of ΔR will be</p>",2 Ω,3 Ω,4 Ω,1 Ω,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/253-193-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/253-193-2.png""/>.</p> "
<p>The household energy meter is</p>,indicating instrument,recording instrument,integrating instrument,none of the above,,C, <p>It integrates energy over a period of time.</p> 
"<p>A standard cell of 1.0185 V is used with a slide wire potentiometer. The balance was obtained at 60 cm. When an unknown emf was connected, the balance was obtained at 82 cm. The magnitude of unknown emf is</p>",1.39 V,0.75 V,13.9 V,7.45 V,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/253-127-1.png""/> .</p> "
"<p>A full wave rectifier type meter is used to measure the wave shape shown in figure. The voltmeter is calibrated to read rms value of sine wave. The reading of voltmeter will be <br/><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/239-235-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/239-235-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/239-235-3.png""/>",100 V,111 V,,D, <p>Peak value of sine wave = 100 x 1.11 = 111 V.</p> 
<p>A moving coil instrument has a resistance of 0.5 Ω and a full scale deflection of 0.1 A. To convert it into an ammeter of 0-10 A the shunt resistance should be</p>,0.004 Ω,0.005 Ω,0.05 Ω,0.1 Ω,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/252-45-1.png""/>.</p> "
<p>Potentiometer method of dc voltage measurement is more accurate than direct measurement using a voltmeter because</p>,it loads the circuit to maximum extent,it loads the circuit moderately,it does not load the circuit at all,it uses centre zero galvanometer instead of Voltmeters,,C," <p>Since the circuit is not loaded, the accurate value of dc voltage is measured.</p> "
<p><p><b>Assertion (A):</b>  A hot wire ammeter has a cramped scale.</p><p><b>Reason (R):</b>  The heat is proportional to square of current.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true but R is not correct explanation of A,A is true R is false,A is false R is true,,A," <p>Since heating ∝ I<sup>2</sup>, scale is cramped.</p> "
<p>Which of the following is true about an impulse voltage?</p>,It is a unidirectional voltage,Chopped impulse flashover does not occur,Time taken to rise is equal to time taken to fall,RMS value is always less than 50% of average value,,A, <p>Impulse is unidirectional (either positive or negative).</p> 
<p>Which of the following are needed both for protection and metering?</p>,Wattmeters,Instrument transformers,Energy meters,Power factor meters,,B, <p>Instrument transformers are used to measure high currents and voltages. They also feed the relays for protection.</p> 
<p>A digital frequency counter can be converted to DVM by addition of a suitable</p>,voltage controlled oscillator,D/A converter,power amplifier,operational amplifier,,B, <p>D/A converter changes digital output to analog output.</p> 
<p>A dynamometer wattmeter is connected in ac circuit. The reading will be</p>,V-A product,average power,peak power,instantaneous power,,B, <p>Wattmeter measures average power over a cycle.</p> 
<p>The speed transducer using a drag cup rotor has the main advantage of</p>,very high accuracy,low energy requirement,cheap construction,all of the above,,B, <p>A drag cup rotor has low inertia. Therefore it requires little amount of energy.</p> 
<p>A voltmeter using thermocouples measures</p>,rms value,peak value,average value,peak to peak value,,A," <p>Since the thermocouple is based on heating effect, rms value is measured.</p> "
<p>Which of the following measurements using a dc potentiometer do not require standardisation of potentiometer?</p>,Measurement of unknown voltage,Measurement of resistance,Measurement of unknown current,Calibration of voltmeter,,B, <p>Unknown resistance is compared with a standard resistance. Therefore standardisation of potentiometer is not necessary.</p> 
<p>Which of the following statement is correct for two wattmeters method of power measurement in 3 phase circuit?</p>,Power can be measured by this method only for star connected loads,When two wattmeters have equal readings power factor is 0.5.,"When power factor is 1, one of the wattmeters readings is zero","When the two wattmeter read equal and opposite, p.f. is zero.",,D," <p>When p.f. is zero, active power is zero and the two redaings are equal and opposite.</p> "
"<p>In a thermocouple temperature transducer, the output voltage is usually measured by</p>",high resistance ammeter,high resistance voltmeter,high resistance milli-voltmeter,none of the above,,C, <p>The output voltage is very small. So we need a milli voltmeter.</p> 
<p>A moving iron instrument gives correct reading when used at</p>,low frequencies,high frequencies,only one frequency,all frequencies upto a certain value,,C, <p>If frequency changes reactance of coil changes and reading is affected.</p> 
<p>Induction wattmeter can be used in</p>,ac circuit only,dc circuit only,both ac and dc circuit,ac 3 phase only,,A, <p>Induction effect occurs with ac only.</p> 
<p>A dynamometer wattmeter is connected in ac circuit. The measured power is</p>,rms power,average power,peak power,instantaneous power,,B, <p>All wattmeters measure average power over a cycle.</p> 
<p>Loss of charge method is suitable for medium resistances.</p>,True,False,,,,B, <p>It is suitable for high resistances.</p> 
"<p>In two wattmeter method of 3 phase power measurement, when does one wattmeter read negative</p>",when power factor is less than 0.5 lagging,when power factor is greater than 0.5 lagging,when power factor is less than 0.5,when power factor is unity,,C, <p>When p.f. is less than 0.5 (leading or lagging) one of the wattmeters reads negative.</p> 
"<p>It is required to measure angular position. Out of the transducers <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">Circular potentiometer</li><li style=""padding-top:10px;"">LVDT</li><li style=""padding-top:10px;"">E pick up</li><li style=""padding-top:10px;"">Synchro</li></ol> The proper devices are</p>","1, 2, 3, 4",2 and 3,"1, 2, 4",1 and 4,,D, <p>LVDT and E pickup are suitable for linear displacement.</p> 
"<p>In figure the bridge is balanced when Z<sub>4</sub> is <br/><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/246-352-1.png""/></p>",120∠70°,187.5∠ - 10°,187.5∠ - 70°,333.3∠ - 70°,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/254-352-1.png""/>.</p> "
