question,A,B,C,D,E,answer,explanation
"<p>At a P-N junction, the potential barrier is due to the charges on either side of the junction, which consists of</p>",fixed donor and acceptor ions,majority carriers only,minority carriers only,both majority and minority carriers,,A,
<p>In a vacuum triode μ = <i>r</i><sub><i>p</i></sub><i>g</i><sub><i>m</i></sub>.</p>,True,False,,,,A,
<p>The material which has zero temperature coefficient of resistance is</p>,manganin,porcelain,carbon,aluminium,,A,
"<p>When the light falling on a photodiode increases, the reverse minority current</p>",increases,increases or decreases,decreases,remains the same,,A,
"<p>When a ferromagnetic substance is magnetised, small changes in dimensions occur. Such a phenomenon is known as</p>",magnetic hystresis,magnetic expansion,magneto striction,magneto calorisation,,C,
<p>As the temperature of an intrinsic semiconductor material is increased</p>,protons get excited,neutrons acquire charge,energy of the atom is increased,additional holes are created in the conduction band,,C,
"<p>In an insulated gate FET, the polarity of inversion layer is the same as that of</p>",minority carriers in source,majority carriers in source,charge on gate electrode,minority carriers in drain,,B,
<p>Hall effect can be used to find the type of semiconductor.</p>,True,False,,,,A,
<p>The conductivity of germanium increases by about 6 percent per degree increase in temperature.</p>,True,False,,,,A,
<p>The range of visible light is</p>,300 to 2000 Å,200 - 4000 Å,4000 to 7700 Å,more than 10000 Å,,C,
<p>Higher value of ripple factor indicates</p>,poor rectification,ideal rectification,r.m.s. value to peak value,none of the above,,A,
"<p>When a semi-conductor is doped, its electrical conductivity</p>",increases,decreases in the direct ratio of the doped material,decreases in the inverse ratio of the doped material,remains unaltered,,A,
<p>The conduction band is</p>,same as forbidden energy gap,generally located on the top of the crystal,generally located on the bottom of the crystal,a range of energies corresponding to the energies of the free electrons,,D,
"<p>If an additional two diodes were used to connect the 1 kW load across a bridge rectifier circuits, utilizing the full secondary of the transformer, how much d.c. power could be delivered using a transformer with the rating of 105 VA?</p>",35 W,60 W,85 W,100 W,,C,
"<p>In an <i>n</i> channel JFET, V<sub>GS</sub> = V<sub>GS(off)</sub>. Then</p>",I<sub>D</sub> is zero,I<sub>D</sub> may be zero or positive,I<sub>D</sub> is positive,I<sub>D</sub> may be zero or negative,,A,
<p>In a bipolar transistor which current is smallest</p>,collector current,base current,emitter current,any of the three currents,,B,
"<p>With increasing temperature, the electrical conductivity of metals</p>",increases,decreases,increases first and then decreases,remains unaffected,,B,
<p>The reverse saturation current in a semiconductor diode consists of</p>,avalanche current,zener current,minority carrier current,minority carrier current and surface leakage current,,D,
<p>The current gain of a transistor is the ratio of</p>,emitter current to base current,emitter current to collector current,collector current to base current,collector current to emitter current,,C,
<p>If a sample of Ge and a sample of Si have the same impurity density are kept at room temperature</p>,both will have equal value of resistivity,both will have equal - ve of resistivity,resistivity of germanium will be higher than that of silicon,resistivity of silicon will be higher than of Ge,,D,
<p>Varactor diode is forward biased when it is used.</p>,True,False,,,,B,
<p>A good ohmic contact on a P-type semiconductor chip is formed by introducing</p>,gold as an impurity below the contact,high concentration of donors below the contact,high concentration of acceptors below the contact,thin insulator layer between the metal and semiconductor,,B,
<p>The impurity added to extrinsic semiconductor is of the order of</p>,1 in 100,1 in 1000,"1 in 100, 0000","1 in 100, 000, 000",,D,
"<p>For a BJT, avalanche multiplication factor depends on</p>",V<sub>CE</sub>,V<sub>CB</sub>,V<sub>BE</sub>,none,,B,
<p>The impurity commonly used for realizing the base region of a <i>n</i>-<i>p</i>-<i>n</i> transistor is</p>,gallium,indium,boron,phosphorus,,C,
"<p><p><b>Assertion (A):</b>  In CE connection of <i>n</i>-<i>p</i>-<i>n</i> transistor. V<sub>CE</sub> is positive. 
</p><p><b>Reason (R):</b>  In BJT, the base collector junction is reverse biased.
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,A,
"<p><p><b>Assertion (A):</b>  Tunnel diode is used in many pulse and digital circuits. 
</p><p><b>Reason (R):</b>  The <i>v</i>-<i>i</i> curve of a tunnel diode resembles letter 'N'.
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,A,
<p>In ferromagnetic materials</p>,the atomic magnetic moments are antiparallel and unequal,the atomic magnetic moments are parallel,the constituent is iron only,one of the constituents is iron,,B,
<p>Which one of the following circuits is most suitable as an oscillator at a frequency of 100Hz?</p>,Hartley oscillator,Colpitts oscillator,Crystal oscillator,Twin-T oscillator,,A,
<p>The conductivity of an intrinsic semiconductor is</p>,generally less than that of a doped semiconductor,given by σ<sub>1</sub> = <i>en</i><sub><i>i</i></sub> (μ<sub><i>n</i></sub> - μ<sub><i>p</i></sub>),given by σ<sub>1</sub> = <i>en</i><sub><i>i</i></sub> (μ<sub><i>p</i></sub> + μ<sub><i>n</i></sub>),given by σ<sub>1</sub> = <i>n</i><sub><i>i</i></sub> (μ<sub><i>n</i></sub> + μ<sub><i>p</i></sub>),,C,
<p>Which of the following materials has the highest electrical conductivity?</p>,Steel,Silver,Aluminium,Zinc,,B,
<p>In a bipolar transistor</p>,the base is thick and highly doped,the base is thin and highly doped,the base is thick and lightly doped,the base is thin and lightly doped,,D,
<p>Hay bridge is suitable for measuring inductance of which one of the following inductors?</p>,Having Q value less than 10,Having Q value greater than 10,Having any value of Q,Having phase angle of reactance very large,,B,
<p>When a substance is repelled by a magnetic field it is known as</p>,ferromagnetic,antiferromagnetic,diamagnetic,paramagnetic,,C,
<p>If μ<sub><i>n</i></sub> is mobility of free electron and μ<sub><i>p</i></sub> is mobility of holes then for silicon at 300 K</p>,μ<sub><i>n</i></sub> = μ<sub><i>p</i></sub>,μ<sub><i>n</i></sub> &gt; μ<sub><i>p</i></sub>,μ<sub><i>n</i></sub> &lt; μ<sub><i>p</i></sub>,μ<sub><i>n</i></sub> may be more or less than μ<sub><i>p</i></sub>,,B,
"<p>In a specimen of <i>n</i> type semiconductor, the initial concentration of holes and electrons is <i>p</i><sub><i>no</i></sub> and <i>n</i><sub><i>no</i></sub>. When the specimen is subjected to radiation, the hole and electron concentration increase to <i>p</i><sub><i>n</i></sub> and <i>n</i><sub><i>n</i></sub>. Then</p>",<i>p</i><sub><i>n</i></sub> - <i>p</i><sub><i>no</i></sub> = <i>n</i><sub><i>n</i></sub> - <i>n</i><sub><i>no</i></sub>,<i>p</i><sub><i>n</i></sub> + <i>p</i><sub><i>no</i></sub> = <i>n</i><sub><i>n</i></sub> + <i>n</i><sub><i>no</i></sub>,<i>p</i><sub><i>n</i></sub> - <i>p</i><sub><i>no</i></sub> = <i>n</i><sub><i>no</i></sub> + <i>n</i><sub><i>no</i></sub>,<i>p</i><sub><i>n</i></sub> + <i>p</i><sub><i>no</i></sub> = <i>n</i><sub><i>n</i></sub> - <i>p</i><sub><i>no</i></sub>,,A,
<p>Which of the following diode is designed to operate in the breakdown region?</p>,Signal diode,Power diode,Zener diode,None of the above,,C,
<p>Fill in the suitable word in the blanks is the following questions. The electron in the outermost orbit is called __________ electron.</p>,valence,covalent,acceptor,donor,,A,
<p>A silicon diode is forward biased and total applied voltage is 5 V. The voltage across <i>p</i>-<i>n</i> junction is</p>,5 V,Slightly less than 5 V,0.7 V,0,,C,
<p>In a triode</p>,grid is nearer to cathode than anode,grid is nearer to anode than cathode,grid is equidistant from anode and cathode,any of the above,,A,
<p>The output characteristics of a bipolar transistor has three distinct regions. They are known as</p>,"saturation region, active region and breakdown region","inactive region, active region and breakdown region","inactive region, saturation region and active region","inactive region, saturation region and breakdown region",,A,
"<p><p><b>Assertion (A):</b>  In a BJT, <span class=""symbol"">a</span><sub>dc</sub> is about 0.98.
</p><p><b>Reason (R):</b>  In a BJT, recombination in base region is high.
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,C,
<p>Wienbridge oscillator uses</p>,-ve feedback,+ve feedback,"both +ve, -ve feedback",feedback is not required,,C,
<p>Which of the following material is preferred for transformer cores operating in micro wave frequency range?</p>,Ferrites,Silicon steel,Superalloy,Copper,,A,
<p>The ac resistance of a forward biased <i>p</i>-<i>n</i> junction diode operating at a bias voltage V and carrying current 'I' is</p>,0,constant value independent of V and I,"<img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/57-453-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/57-453-2.png""/>",,C,
<p>Photoelectric emitters in photo tubes are generally made of</p>,alkali metals,metals,semiconductors,metal and semiconductors,,A,
"<p><p><b>Assertion (A):</b>  Power transistors are more commonly of silicon <i>npn</i> type.
</p><p><b>Reason (R):</b>  The fabrication of silicon <i>npn</i> transistors is easy.
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,A,
<p>In N-type semiconductor</p>,electrons are majority carriers while holes are minority carriers,electrons are majority carriers while holes are majority carriers,both electrons as well as holes are majority carriers,both electrons as well as holes are minority carriers,,A,
<p>The addition of <i>n</i> type impurity to intrinsic material creates allowable energy levels.</p>,slightly below conduction band,slightly above conduction band,slightly below valence band,slightly above valence band,,A,
