question,A,B,C,D,E,answer,explanation
"<p>For the two shafts connected in parallel and subjected to twisting moment, the angle of twist of each shaft will be same.</p>",Yes,No,,,,A,
"<p>For a shaft, the shear stress at a point is __________ the distance from the axis of the shaft.</p>",equal to,directly proportional to,inversely proportional to,,,B,
<p>A spring used to absorb shocks and vibrations is</p>,conical spring,torsion spring,leaf spring,disc spring,,C,
<p>The shear stress at the centre of a circular shaft under torsion is</p>,zero,minimum,maximum,infinity,,A,
"<p>At the neutral axis of a beam, the shear stress is</p>",zero,minimum,maximum,infinity,,C,
"<p>In a leaf spring, the deflection at the centre is</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/112-313-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/112-313-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/112-313-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/112-313-4.png""/>",,C,
<p>The actual neutral axis of a reinforced cement concrete beam is based on the principle that the moment of areas of compression and tension zones at the neutral axis are equal.</p>,Agree,Disagree,,,,A,
<p>A cantilever beam is one which is</p>,fixed at both ends,fixed at one end and free at the other end,supported at its ends,supported on more than two supports,,B,
<p>The neutral axis of a transverse section of a beam passes through the centre of gravity of the section and is</p>,in the vertical plane,in the horizontal plane,in the same plane in which the beam bends,at right angle to the plane in which the beam bends,,D,
"<p>A pressure vessel is said to be a thick shell, when</p>",it is made of thick sheets,the internal pressure is very high,the ratio of wall thickness of the vessel to its diameter is less than 1/10.,the ratio of wall thickness of the vessel to its diameter is greater than 1/10.,,D,
"<p>A steel bar 2 m long, 20 mm wide and 10 mm thick is subjected to a pull of 2 kN. If the same bar is subjected to a push of 2 kN, the Poission's ratio of the bar in tension will be __________ the Poisson's ratio for the bar in compression.</p>",equal to,less than,greater than,,,A,
"<p>A square beam and a circular beam have the same length, same allowable stress and the same bending moment. The ratio of weights of the square beam to the circular beam is</p>",1/2,1,1/1.12,"1/<span class=""root"">2</span>",,C,
"<p>A thin cylindrical shell of diameter (<i>d</i>), length (<i>l</i>) and thickness (<i>t</i>)is subjected to an internal pressure (<i>p</i>). The hoop stress in the shell is</p>",<i>pd</i>/<i>t</i>,<i>pd</i>/2<i>t</i>,<i>pd</i>/4<i>t</i>,<i>pd</i>/6<i>t</i>,,B,
"<p>When a body is subjected to a direct tensile stress (σ) in one plane, then tangential or shear stress on an oblique section of the body inclined at an angle θ to the normal of the section is</p>",σ sin 2θ,σ cos 2θ,σ/2 sin 2θ,σ/2 cos 2θ,,C,
"<p>The distance between the centre of a rivet hole to the nearest edge of plate, is called</p>",margin,pitch,back pitch,diagonal pitch,,A,
<p>A localised compressive stress at the area of contact between two members is known as</p>,tensile stress,bending stress,crushing stress,shear stress,,C,
<p>Two closely-coiled helical springs '<i>A</i>' and '<i>B</i>' are equal in all respects but the number of turns of spring '<i>A</i>' is double that of spring '<i>B</i>'. The stiffness of spring '<i>A</i>' will be __________ that of spring '<i>B</i>'.</p>,one-sixteenth,one-eighth,one-fourth,one-half,,D,
"<p>In a tensile test, when the material is stressed beyond elastic limit, the tensile strain __________ as compared to the stress.</p>",decreases slowly,increases slowly,decreases more quickly,increases more quickly,,D,
<p>Poisson's ratio is the ratio of linear stein to the volumetric strain.</p>,True,False,,,,B,
"<p>A section of beam is said to be in pure bending, if it is subjected to</p>",constant bending moment and constant shear force,constant shear force and zero bending moment,constant bending moment and zero shear force,none of the above,,C,
"<p>When a body is subjected to two equal and opposite forces, acting tangentially across the resisting section, as a result of which the body tends to shear off across the section, the stress and strain induced is</p>","tensile stress, tensile strain","compressive stress, compressive strain","shear stress, tensile strain","shear stress, shear strain",,D,
"<p>In the below figure, the plastic range occurs <br/><img src=""/_files/images/mechanical-engineering/strength-of-materials/125-449-1.png""/></p>",before point <i>A</i>,beyond point <i>A</i>,between points <i>A</i> and <i>D</i>,between points <i>D</i> and <i>E</i>,,B,
"<p>The perpendicular distance between the centre lines of the successive rows, is called pitch.</p>",Agree,Disagree,,,,B,
<p>The values of equivalent length (<i>L</i>) and actual length (<i>l</i>) of a column for both ends hinged is the same</p>,Yes,No,,,,A,
"<p>The planes, which carry no shear stress, are known as principal planes.</p>",True,False,,,,A,
<p>The stiffness of a closely-coiled helical spring is __________ proportional to number of turns.</p>,directly,inversely,,,,B,
"<p>The maximum bending moment of a simply supported beam of span <i>l</i> and carrying a point load <i>W</i> at the centre of beam, is</p>",<i>Wl</i>/4,<i>Wl</i>/2,<i>Wl</i>,<i>Wl</i><sup>2</sup>/4,,A,
<p>A column of length (<i>l</i>) with both ends fixed may be considered as equivalent to a column of length __________ with one end fixed and the other end free.</p>,<i>l</i>/8,<i>l</i>/4,<i>l</i>/2,<i>l</i>,,B,
"<p>For biaxial stress, the planes of maximum shear are at right angles to each other and are inclined at 45° to the principal planes.</p>",True,False,,,,A,
"<p>The state of stress at a point in a loaded member is shown in the below figure. The magnitude of maximum shear stress is <br/><img src=""/_files/images/mechanical-engineering/strength-of-materials/91-100-1.png""/></p>",10 MPa,30 MPa,50 MPa,100 MPa,,C,
<p>The maximum shear stress in a thin spherical shell subjected to an internal pressure (<i>p</i>) is zero.</p>,Yes,No,,,,A,
"<p>The change in length due to a tensile or compressive force acting on a body is given by (where <i>P</i> = Tensile or compressive force acting on the body, <i>l</i> = Original length of the body, <i>A</i> = Cross-sectional area of the body, and <i>E</i> = Young's modulus for the material of the body)</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/84-15-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/84-15-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/84-15-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/84-15-4.png""/>",,B,
"<p>The assumption, generally, made in the theory of simple bending is that</p>",the beam material is perfectly homogenous and isotropic,the beam material is stressed within its elastic limit,the plane sections before bending remain plane after bending,all of the above,,D,
<p>The shear force of a cantilever beam of length <i>l</i> carrying a uniformly distributed load of <i>w</i> per unit length is __________ at the fixed end.</p>,zero,<i>wl</i>/4,<i>wl</i>/2,<i>wl</i>,,D,
"<p>In the below figure, stress is proportional to strain, for the portion <br/><img src=""/_files/images/mechanical-engineering/strength-of-materials/125-449-1.png""/></p>",from <i>O</i> to <i>A</i>,from <i>A</i> to <i>C</i>,from <i>A</i> to <i>D</i>,from <i>D</i> to <i>E</i>,,A,
<p>The product of Young's modulus (<i>E</i>) and moment of inertia (<i>I</i>) is known as</p>,modulus of rigidity,bulk modulus,flexural rigidity,torsional rigidity,,C,
<p>The relation between equivalent length (<i>L</i>) and actual length (<i>l</i>) of a column for both ends fixed is</p>,<i>L</i> = <i>l</i>/2,"<i>L</i> = <i>l</i>/<span class=""root"">2</span>",<i>L</i> = <i>l</i>,<i>L</i> = 2<i>l</i>,,A,
<p>The ratio of maximum shear stress developed in a rectangular beam and a circular beam of the same cross-sectional area is</p>,2/3,3/4,1,9/8,,D,
<p>Transverse fillet welds are designed for</p>,tensile strength,compressive strength,shear strength,bending strength,,A,
<p>A beam of triangular section is placed with its base horizontal. The maximum shear stress occurs at</p>,apex of the triangle,mid of the height,centre of gravity of the triangle,base of the triangle,,B,
"<p>When a body is subjected to a direct tensile stress (σ) in one plane, then normal stress on an oblique section of the body inclined at an angle θ to the normal of the section is</p>",σ cos θ,σ cos<sup>2</sup> θ,σ sin θ,σ sin<sup>2</sup> θ,,B,
"<p>The columns whose slenderness ratio is less than 80, are known as</p>",short columns,long columns,weak columns,medium columns,,A,
"<p>The equivalent length, of a given column with given end conditions, is the length of an equivalent column of the same material and cross-section with hinged ends, and having the value of crippling load equal to that of the given column.</p>",True,False,,,,A,
"<p>Within elastic limit, shear stress is __________ shear strain.</p>",equal to,less than,directly proportional to,inversely proportional to,,C,
<p>Modular ratio of the two materials is the ratio of</p>,linear stress to linear strain,shear stress to shear strain,their modulus of elasticities,their modulus of rigidities,,C,
<p>The hoop stress in a thick cylindrical shell is maximum at the inner radius.</p>,True,False,,,,A,
<p>The bending moment at the free end of a cantilever beam is</p>,zero,minimum,maximum,,,A,
"<p>If there is a fall in the temperature of a composite body, then a member having greater coefficient of linear expansion will be subjected to compressive stress.</p>",True,False,,,,B,
"<p>The lower layer of the beam as shown in the below figure, will be <br/><img src=""/_files/images/mechanical-engineering/strength-of-materials/101-198-1.png""/></p>",in tension,in compression,neither in tension nor in compression,,,A,
