question,A,B,C,D,E,answer,explanation
<p>Transfer function of a linear system is 200 <i>e</i><sup>-<i>j</i>10ω</sup> The system is a</p>,distortionless Attenuator,amplifier with Phase distortion,distortionless Amplifier,attenuator with Phase distortion,,C," <p>Because H(ω) = 200 <i>e</i><sup>-<i>j</i>10ω</sup>
</p>
<p>And |H(ω)| = 200 with zero phase.
</p>
<p>So it cannot be attenuator.</p> "
<p>which one is discrete time periodic signal?</p>,"sin <span class=""root"">3</span><span class=""symbol"">p</span><i>n</i>","cos <span class=""root"">2</span><span class=""symbol"">p</span><i>n</i>","sin 3<span class=""symbol"">p</span><i>n</i>",all,,C," <p>In Discrete time signal irrational function cannot be periodic, frequency must be rational. 
</p>
<p>Hence only (c) is periodic.
</p>
<p>sin 3<span class=""symbol"">p</span><i>n</i> = sin 3<span class=""symbol"">p</span>(<i>n</i> + N) ⇒ for Periodic 3<span class=""symbol"">p</span>N = 2K<span class=""symbol"">p</span>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/32-295-1.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/32-295-2.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/32-295-3.png""/>.</p> "
<p>Frequency domain of a periodic triangular function is a</p>,discrete sinc function,continuous sampling function,discrete sampling function,continuous sampling square function,,D, <p>Because F.T. of a Triangular function is square sampling function.</p> 
<p>The <i>z</i>-transform of sequence <i>n</i> x <i>x</i>[<i>n</i>] is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/19-318-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/19-318-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/19-318-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/19-318-4.png""/>",,A, <p>It is differentiation property.</p> 
"<p>The inverse Laplace transform of <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/05-25.png""/></p>",<i>e<sup>at</sup></i>,-<i>e<sup>at</sup> </i>,1 - <i>e<sup>at</sup></i>,-1 + <i>e<sup>at</sup></i>,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-25.png""/>.</p> "
"<p>The function <i>f</i>(<i>t</i>) in the given figure will have its Laplace transform as<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-161.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-161-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-161-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-161-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-161-4.png""/>",,D," <p>The function is sum of three functions , <i>i.e., </i> a ramp of slpoe 1 originating at <i>t</i> = 0, a ramp of slpoe - 1 
</p>
<p>Originating at <i>t</i> = 1 and a negative unit step function originating at <i>t</i> = 2, <i>i.e., </i>
</p>
<p><i>f</i>(<i>t</i>) = <i>t</i><i>u</i>(<i>t</i>) - <i>t</i> <i>u</i>(<i>t</i> -1) = <i>u</i>(-2)
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/30-161.png""/>.</p> "
"<p>The joint probability function of two discrete random variable X and Y is given by <br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-270.png""/> <i>x</i> = 0, 2, <i>y</i> = 2, 3 then E(X) =</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-270-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-270-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-270-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-270-4.png""/>",,B," <p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/31-270-1.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/31-270-2.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/31-270-3.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/31-270-4.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/31-270-5.png""/>.</p> "
"<p>The effective value of the waveform in the given figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/10-127.png""/></p>",5,2.5,"<span class=""root"">2.5</span>","<span class=""root"">5.0</span>",,D," <p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/30-127.png""/>.</p> "
<p>Which one of following is a static system?</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/20-335-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/20-335-2.png""/>",<i>y</i>(<i>t</i>) = <i>x</i>(<i>t</i> - 1),<i>y</i>(<i>t</i>) = <i>e</i><sup><i>x(t)</i></sup>,,D," <p>Output depend upon only present input while in other cases depend upon past input also
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/34-335.png""/></p> "
<p>The Laplace transform of unit ramp function starting at <i>t</i> = <i>a</i> is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/13-180-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/13-180-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/13-180-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/13-180-4.png""/>",,C," <p>£<i>f</i>(<i>t</i>) = <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-1.png""/>
</p>
<p>£<sup>-1</sup>F(<i>s</i>) = <i>f</i>(<i>t</i>)
</p>
<p>£[<i>a</i> <i>f</i><sub>1</sub>(<i>t</i>) + <i>bf</i><sub>2</sub>(<i>t</i>)] = <i>a</i>F<sub>1</sub>(<i>s</i>) + <i>b</i>F<sub>2</sub>(<i>s</i>)
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-3.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-4.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-5.png""/>
</p>
<p>where <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-6.png""/>
</p>
<p>£[<i>f</i>(<i>t</i> - T)] = <i>e</i><sup>-<i>sT</i></sup> F(<i>s</i>)
</p>
<p>£[<i>e</i><sup>-<i>at</i></sup> <i>f</i>(<i>t</i>)] = F(<i>s</i> + <i>a</i>)
</p>
<p>Initial value theorem <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-7.png""/>
</p>
<p>Final value theroem <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-8.png""/>
</p>
<p>Convolution Integral <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-9.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-10.png""/>
</p>
<p>where <span class=""symbol"">t</span> is dummy variable for <i>t</i>.</p> "
