question,A,B,C,D,E,answer,explanation
"<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/28-502.png""/></p>",True,False,,,,A,
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/24-407.png""/></p>",-<i>j</i> sgn (<i>f</i>) x X(<i>f</i>),"<i>j</i>2<span class=""symbol"">p</span><i>f</i> x <i>e</i><sup><i>j<span class=""symbol"">p</span>tf</i></sup> X(<i>f</i>)","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/24-407-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/24-407-4.png""/>",,A,
<p>Which of the following is/are not a property/properties power spectral density function S<i>x</i>(ω)?</p>,S<i>x</i>(ω) is real function of ω,S<i>x</i>(ω) is a even function of ω,S<i>x</i>(ω) is non-positive function of ωS<i>x</i>(ω) ≤ 0 for all ω,All of the above,,C,
"<p>A casual LTI system is described by the difference equation <br/> 2<i>y</i>[<i>n</i>] = <span class=""symbol"">a</span><i>y</i>[n - 2] - 2<i>x</i>[n] + β<i>x</i>[<i>n</i> -1] <br/> The system is stable only if</p>","|<span class=""symbol"">a</span>| = 2 |β| &lt; 2","|<span class=""symbol"">a</span>| &gt; 2 |β| &gt; 2","|<span class=""symbol"">a</span>| &lt; 2 any value of β","|β| &lt; 2, any value of <span class=""symbol"">a</span>",,C,
<p>Which of the following can be impulse response of a casual system?</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/21-363-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/21-363-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/21-363-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/21-363-4.png""/>",,B,
<p>An excitation is applied to a system at <i>t</i> = T and the response in zero for -∞ &lt; <i>t</i> &lt; <i>T</i>. This system is</p>,non casual,stable,casual,unstable,,C,
"<p>For the wave <i>i</i> = I<sub>0</sub> + I<sub>1m </sub> sin ω<i>t</i> + I<sub>3<i>m</i></sub> sin 3ω<i>t</i>, the rms value is</p>",I = (I<sup>2</sup><sub>0</sub> + I<sup>2</sup><sub>1<i>m</i></sub> + I<sup>2</sup><sub>3<i>m</i></sub>)<sup>0.5</sup>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/06-60-2.png""/>",I = 0.707 (I<sup>2</sup><sub>0</sub> + I<sup>2</sup><sub><sub>1</sub><i>m</i></sub> + I<sup>2</sup><sub>3<i>m</i></sub>)<sup>0.5</sup>,none of these,,B,
<p>The Laplace transform of sin ∝<i>t</i> is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/05-28-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/05-28-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/05-28-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/05-28-4.png""/>",,A,
<p>The signumm function written as [<i>sgn(<i>t</i>)</i>] is defined as</p>,"<i>sgn(t)</i> = - 1 for <i>t</i> &lt; 0, = 0 for <i>t</i> = 0 and = 1 for <i>t</i> &gt; 0","<i>sgn(t)</i> = 1 for <i>t</i> &lt; 0, = 0 for <i>t</i> = 0 and = - 1 for <i>t</i> &gt; 0","<i>sgn(t)</i> = 0 for <i>t</i> &lt; 0, = 1 for <i>t</i> = 0 and = 0 for <i>t</i> &gt; 0","<i>sgn(t)</i> = 0 for <i>t</i> &lt; 0, = 1 for <i>t</i><sup>3</sup> 0",,A,
"<p>Fourier transform of the unit step function (<i>i.e., </i> <i>u</i>(<i>t</i>) = 1 for <i>t</i> ≥ 0 and u(t) = 0 for t &lt; 0) is</p>","<span class=""symbol"">p</span>δ (ω)","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/11-142-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/11-142-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/11-142-4.png""/>",,C,
<p>Fourier series is applicable for</p>,periodic,finite duration,non periodic,a and b,,D,
"<p>The F.T. X(<i>f</i>) of the periodic delta functions.<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/23-395.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/23-395-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/23-395-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/23-395-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/23-395-4.png""/>",,C,
<p>Fourier transform F(<i>j</i>ω) of an arbitrary signal has the property</p>,F(<i>j</i>ω) = F(- <i>j</i>ω),F(<i>j</i>ω) = - F(- <i>j</i>ω),F(<i>j</i>ω) = F*(- <i>j</i>ω),F(<i>j</i>ω) = - F*(<i>j</i>ω),,B,
<p>The dirac delta function δ(<i>t</i>) is defined as</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-372-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-372-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-372-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-372-4.png""/>",,D,
<p>The units of F(<i>j</i>ω) are volt-seconds.</p>,True,False,,,,A,
"<p>Laplace transforn of sin (ω<i>t</i> + <span class=""symbol"">a</span>) is</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-160-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-160-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-160-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-160-4.png""/>",,B,
"<p>A system with input <i>x</i>[<i>n</i>] and output <i>y</i>[<i>n</i>] is given as <i>y</i>[<i>n</i>] = (sin 5/6 <span class=""symbol"">p</span><i>n</i>) <i>x</i>(<i>n</i>) The system is</p>","linear, stable and invertible","non-linear, stable and non-invertible","linear stable, non invertible","linear, unstable, invertible",,C,
"<p>If <i>f</i> (<i>t</i>) is an even function, then in th form <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/28-491.png""/></p>",True,False,,,,A,
<p>The output <i>y</i>(<i>t</i>) of a linear time invariant system is related to its input <i>x</i>(<i>t</i>) by the following equation <i>y</i>(<i>t</i>) = 0.5<i>x</i>(<i>t</i> - <i>t</i><i><sub>d</sub></i> + 1) + <i>x</i>(<i>t</i> - <i>t</i><i><sub>d</sub></i>) + 0.5 <i>x</i>(<i>t</i> - <i>t</i><i><sub>d</sub></i> + 7). The filter transfer function <i>H</i>(ω) of such a system is given by</p>,(1 + cos ωt)<i>e</i><sup>-<i>j</i>ω<i>t</i></sup> <i>d</i>,(1 + 0.5 cos ωt)<i>e</i><sup>-<i>j</i>ω<i>t</i></sup> <i>d</i>,(1 + cos ωt)<i>e</i><sup><i>j</i>ω<i>t</i></sup> <i>d</i>,(1 - 0.5 cos ωt)<i>e</i><sup>-<i>j</i>ω<i>t</i></sup> <i>d</i>,,A,
<p>unit step is a</p>,energy signal,power signal,neither energy nor power signal,none,,B,
"<p><p><b>Assertion (A):</b>  In complex frequency <i>s</i> = σ + <i>j</i>ω, the terms s and ω are nepar frequency and radin frequency. </p><p><b>Reason (R):</b> If ω = 0, the graph of Ke<i><sup>st</sup></i> will be a decaying exponential if s &lt;</p></p>",Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
"<p>If <i>x</i><i><sup>k</sup></i> = 2<i><sup>k</sup></i> for <i>k</i> ≤ 0 and <i>x</i><i><sub>k</sub></i> = 0 for <i>k</i> ≥ 0, Z transform of the sequence <i>x</i> is</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/08-104-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/08-104-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/08-105-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/08-105-4.png""/>",,D,
<p>Final value theroem is for sequence <i>x</i>[<i>n</i>] is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/19-321-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/19-321-2.png""/>",<i>a</i> and <i>b</i>,X(<i>z</i>)<sub>at z = ∞</sub>,,C,
<p>The <i>n</i> state variables can be considered as <i>n</i> components of a state vector.</p>,True,False,,,,A,
<p>Following is a reason of distortion in communication system</p>,external interference,random variations,insufficient Channel Bandwidth,all,,D,
<p>The state equations are in the form</p>,X = AX + BW,X = AX + Bu,X = AX + Bx,either (a) or (b),,A,
<p>(SI - A)<sup>-1</sup> = adj(<i>s</i>I - A)/<i>det</i> (<i>s</i>I - A)</p>,True,False,,,,A,
<p>The eign values of <i>n</i> x <i>n</i> matrix A are the root of the characteristic equation 1λI - AI = 0</p>,True,False,,,,A,
<p>A signal is <i>x</i> +<i> f</i>(<i>t</i>) where<i> x</i> is constant and <i>f</i>(<i>t</i>) is a power signal with zero mean value. The power of the signal is</p>,<i>x</i><sup>2</sup>,<i>x</i><sup>2</sup> + <i>f</i><sup>2</sup>(<i>t</i>),more than <i>x</i><sup>2</sup> + <i>f</i><sup>2</sup>(<i>t</i>),less than <i>x</i><sup>2</sup> + <i>f</i><sup>2</sup>(<i>t</i>),,B,
<p>A pulse function can be represented as difference of two equal step functions.</p>,True,False,,,,A,
<p>The impulse response <i>h</i>[<i>n</i>] of a linear time invariant system is given by <i>h</i>[<i>n</i>] = ∪[<i>n</i> + 3 ] + ∪[<i>n</i> - 2] -2∪[<i>n</i> -7]. The above system is</p>,stable but non-casual,stable and casual,casual but unstable,unstable and not casual,,A,
"<p>Which one condition is true to check the periodically for discrete time signal (where K is any integer, N is period, <i>f</i><sub>0</sub> is frequency of signal)</p>",<i>f</i><sub>0</sub> = K/N,<i>f</i><sub>0</sub> = K + N,<i>f</i><sub>0</sub> = KN,<i>f</i><sub>0</sub> = N/K,,A,
"<p>If <i>v</i>(<i>t</i>) = 0 for <i>t</i> &lt; 0 and <i>e</i><sup>-<span class=""symbol"">a</span><i>t</i></sup> for <i>t</i> ≥ 0 V(<i>j</i>ω) = 1/(<span class=""symbol"">a</span> + <i>j</i>ω).</p>",True,False,,,,A,
<p>The term 'energy spectral density' is associated with</p>,periodic waveform,non-periodic waveform,both perodic and non -perodic waveform,none of the above,,B,
"<p>If <i>f</i>(<i>t</i>) = 1, F(<i>j</i>ω) = 2<span class=""symbol"">p</span> δ(ω).</p>",True,False,,,,A,
<p>Short circuit is the dual of open circuit.</p>,True,False,,,,A,
"<p>Highest value of Autocorrelation of a function 100 cos 50 <span class=""symbol"">p</span><i>t</i> is</p>",50,100,zero,"100/<span class=""symbol"">p</span>",,B,
<p>The Laplace transform of (<i>t<sup>n</sup></i>-1) where n is integer is</p>,1/<i>s</i><i><sup>n</sup></i>,(<i>n</i> - 1)!/<i>s<sup>n</sup></i>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/04-23-3.png""/>",<i>n</i>!/<i>s<sup>n</sup></i>,,B,
<p>Which one of the following is the correct statement? The region of convergence of <i>z</i> transform of <i>x</i>[<i>n</i>] consists of the values of <i>z</i> for which <i>x</i>[<i>n</i>] <i>r</i><sup>-<i>n</i></sup> is</p>,absolutely integrable,absolutely summable,unity,&lt; 1,,B,
"<p>The data about <i>p</i> the pull required to lift a weight <i>w</i>by a pulley block is<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/10-125.png""/><br/>The linear law <i>p</i> = <i>a</i> + <i>bw</i> is</p>",3.2 + 0.171 <i>w</i>,2.28 + 0.1879 <i>w</i>,1.2 + 0.25 <i>w</i>,0.6 + 0.3 <i>w</i>,,B,
"<p>Average power for <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/24-412.png""/> signal is</p>",0,∞,1,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/24-412-4.png""/>",,D,
<p>which is the Laplace transform of <i>x</i>(<i>t</i>) = -<i>e</i><sup>2<i>t</i></sup> ∪(<i>t</i>) ⊕ <i>t</i> ∪(<i>t</i>)?</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-380-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-380-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-380-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-380-4.png""/>",,B,
"<p>A linear discrete time system has the char. equation <i>z</i><sup>3</sup> - 0.81<i>z</i> = 0, the system is</p>",stable,marginally stable,unstable,stability cannot be assessed from the given information,,A,
<p>For a signal <i>x</i>(<i>t</i>) the F.T. is X(<i>f</i>). Then inverse F.T of X(3<i>f</i> + 2) is given by</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-369-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-369-2.png""/>","3<i>x</i>(3<i>t</i>)<i>e</i><sup><i>j3<span class=""symbol"">p</span>t</i></sup>",<i>x</i>(3<i>t</i> + 2),,B,
<p>Energy density function is always</p>,even,odd,neither even nor odd,both (a) and (b),,A,
<p>For Ergodic Process</p>,ensemble Average equal to time Average,ensemble Average is not equal to time Average,ensemble Average &gt; Time Average,ensemble Average &lt; Time Average,,A,
"<p><p><b>Assertion (A):</b>  A non-sinusoidal wave can be expressed in terms of sine waves of different frequencies which are multiples of the frequency of fundamental.</p><p><b>Reason (R):</b> If negative half of a complex wave is a reproduction of the positive half, the even harmonics are absent.</p></p>",Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
<p>An experiment is repeated N times. One event A occurs N<sub><i>A</i></sub> times. Then</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-216-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-216-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-216-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-216-4.png""/>",,B,
"<p>If <i>f</i>(<i>t</i>) is an even function, F(<i>j</i>ω) =</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-74-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-74-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-73-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-73-4.png""/>",,A,
<p>A function will have only sine terms if</p>,<i>f</i>(<i>t</i>) = - <i>f</i>(<i>t</i>),<i>f</i>(-<i>t</i>) = <i> f</i>(<i>t</i>),<i>f</i>(-<i>t</i>) = -<i>f</i>(<i>t</i>),none of the above,,C,
