question,A,B,C,D,E,answer,explanation
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>45</td><td>1.</td><td>10110100</td></tr><tr><td>B.</td><td>90</td><td>2.</td><td>11010010</td></tr><tr><td>C.</td><td>180</td><td>3.</td><td>01011010</td></tr><tr><td>D.</td><td>210</td><td>4.</td><td>00101101</td></tr><tr><td> </td><td> </td><td>5.</td><td>10101000</td></tr></tbody></table> <br/></p>","A-3, B-4, C-5, D-2","A-4, B-3, C-5, D-2","A-4, B-3, C-1, D-2","A-3, B-4, C-2, D-1",,B,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>Very low response at very high frequencies</td><td>1.</td><td>Low-pass system</td></tr><tr><td>B.</td><td>Over shoot</td><td>2.</td><td>Velocity damping</td></tr><tr><td>C.</td><td>Synchro-control transformer output</td><td>3.</td><td>Natural frequency</td></tr><tr><td> </td><td> </td><td>4.</td><td>Phase-sensitive modulation</td></tr><tr><td> </td><td> </td><td>5.</td><td>Damping ratio</td></tr></tbody></table> <br/></p>","A-1, B-5, C-4","A-3, B-2, C-4","A-2, B-5, C-4","A-4, B-1, C-3",,A,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>Ternary</td><td>1.</td><td>0, 1, 3</td></tr><tr><td>B.</td><td>Quaternary</td><td>2.</td><td>0, 1, 2, 3, 4, 5, 6 7, 8, 9, A, B</td></tr><tr><td>C.</td><td>Quinary</td><td>3.</td><td>0, 1, 2, 3, 4</td></tr><tr><td>D.</td><td>Duodecimal</td><td>4.</td><td>0, 1, 2</td></tr></tbody></table> <br/></p>","A-1, B-2, C-3, D-4","A-2, B-3, C-4, D-1","A-3, B-1, C-4, D-3","A-4, B-1, C-3, D-2",,D,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>CLP</td><td>1.</td><td>Measure of μP clock speed</td></tr><tr><td>B.</td><td>SHELL</td><td>2.</td><td>Double sided double density</td></tr><tr><td>C.</td><td>DSDD</td><td>3.</td><td>Allows you to specify file as command processor</td></tr><tr><td>D.</td><td>Megahertz</td><td>4.</td><td>Microcode stored in ROM</td></tr></tbody></table> <br/></p>","A-4, B-3, C-2, D-1","A-3, B-4, C-2, D-1","A-1, B-2, C-3, D-4","A-2, B-3, C-4, D-1",,A,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (Operator) </th> <th width=""5%""></th><th>List II (Description) </th></tr><tr><td>A.</td><td>? :</td><td>1.</td><td>Modulus</td></tr><tr><td>B.</td><td>[ ]</td><td>2.</td><td>Array expression</td></tr><tr><td>C.</td><td>%</td><td>3.</td><td>Conditional</td></tr></tbody></table> <br/></p>","A-3, B-2, C-1","A-1, B-2, C-3","A-1, B-3, C-2","A-2, B-3, C-1",,A,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/03-25-1.png""/></td><td>1.</td><td>Circles</td></tr><tr><td>B.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/03-25-2.png""/></td><td>2.</td><td>Straight lines</td></tr><tr><td>C.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/03-25-3.png""/></td><td>3.</td><td>Hyperbolas</td></tr><tr><td>D.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/03-25-4.png""/></td><td> </td><td> </td></tr></tbody></table> <br/></p>","A-2, B-3, C-3, D-1","A-1, B-3, C-2, D-1","A-2, B-1, C-3, D-3","A-3, B-2, C-1, D-2",,A,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>Title bar</td><td>1.</td><td>Window menu</td></tr><tr><td>B.</td><td>Control menu box</td><td>2.</td><td>First row of window</td></tr><tr><td>C.</td><td>start-button</td><td>3.</td><td>box in title bar</td></tr><tr><td>D.</td><td>Control</td><td>4.</td><td>Button on mouse</td></tr></tbody></table> <br/></p>","A-3, B-2, C-4, D-1","A-2, B-3, C-4, D-1","A-3, B-2, C-1, D-4","A-2, B-3, C-1, D-4",,B,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>Interface</td><td>1.</td><td>A measure of rate of data transmission</td></tr><tr><td>B.</td><td>A bit</td><td>2.</td><td>A binary digit</td></tr><tr><td>C.</td><td>Band speed</td><td>3.</td><td>The common boundary between various sections and subsections</td></tr><tr><td> </td><td> </td><td>4.</td><td>A/D converter</td></tr></tbody></table> <br/></p>","A-3, B-2, C-1","A-3, B-1, C-2","A-2, B-4, C-1","A-4, B-2, C-3",,D,
"<p><p><br/><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/05-43.png""/></p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/05-43-1.png""/></td><td>1.</td><td>PID controller</td></tr><tr><td>B.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/05-43-2.png""/></td><td>2.</td><td>Lead compensator</td></tr><tr><td> </td><td> </td><td>3.</td><td>Lag compensator</td></tr></tbody></table> <br/></p>","A-2, B-1","A-3, B-1","A-3, B-2","A-2, B-3",,B,
"<p><p><br/><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/42-674.png""/></p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (Branches)</th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>1, 2, 3, 4</td><td>1.</td><td>Twigs</td></tr><tr><td>B.</td><td>4, 5, 6, 7</td><td>2.</td><td>Links</td></tr><tr><td>C.</td><td>1, 2, 3, 8</td><td>3.</td><td>Fundamental cutset</td></tr><tr><td>D.</td><td>1, 4, 5, 6, 7</td><td>4.</td><td>Fundamental loop</td></tr></tbody></table> <br/></p>","A-3, B-1, C-2, D-4","A-2, B-3, C-1, D-4","A-3, B-2, C-4, D-1","A-1, B-4, C-3, D-2",,A,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (Instruction)</th> <th width=""5%""></th><th>List II (Flag's getting affected)</th></tr><tr><td>A.</td><td>ORI</td><td>1.</td><td>CY reset</td></tr><tr><td>B.</td><td>DAA</td><td>2.</td><td>CY reset and AC reset</td></tr><tr><td>C.</td><td>PCHIL</td><td>3.</td><td>S, Z, AC, P, CY flags affected</td></tr><tr><td> </td><td> </td><td>4.</td><td>S, S, P are modified</td></tr><tr><td> </td><td> </td><td>5.</td><td>No flags affected</td></tr></tbody></table> <br/></p>","A-2, B-3, C-5","A-4, B-3, C-5","A-1, B-2, C-3","A-2, B-4, C-1",,B,
