question,A,B,C,D,E,answer,explanation
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II</th></tr><tr><td>A.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/10-138-1.png""/></td><td>1.</td><td><i>v(t)</i> = <i>u</i>(<i>t</i> + 1)</td></tr><tr><td>B.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/10-138-2.png""/></td><td>2.</td><td><i>v(t)</i> = <i>u</i>(<i>t</i>) - 2<i>u</i>(<i>t</i> - 1) + 2<i>u</i>(<i>t</i> - 2) - 2<i>u</i>(<i>t</i> - 3)....</td></tr><tr><td>C.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/10-138-3.png""/></td><td>3.</td><td><i>v(t)</i> = <i>u</i>(<i>t</i> - 1) - <i>u</i>(<i>t</i> - 3)</td></tr><tr><td>D.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/10-138-4.png""/></td><td>4.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/11-138.png""/> <i>v(t)</i> = δ(<i>t</i> - 1)</td></tr></tbody></table> <br/></p>","A-3, B-4, C-2, D-1","A-3, B-4, C-1, D-2","A-4, B-3, C-2, D-1","A-4, B-3, C-1, D-2",,B,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (Set operation) </th> <th width=""5%""></th><th>List II (Set operator)</th></tr><tr><td>A.</td><td>Set equality</td><td>1.</td><td>-</td></tr><tr><td>B.</td><td>Set inclusion</td><td>2.</td><td>=</td></tr><tr><td>C.</td><td>Set intersection</td><td>3.</td><td>&lt; =</td></tr><tr><td>D.</td><td>Set difference</td><td>4.</td><td>∗</td></tr></tbody></table> <br/></p>","A-2, B-3, C-4, D-1","A-3, B-2, C-4, D-1","A-1, B-2, C-3, D-4","A-4, B-2, C-3, D-1",,A,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (Digital circuit)</th> <th width=""5%""></th><th>List II (Circuit type) </th></tr><tr><td>A.</td><td>BCD to 7 segment decoder</td><td>1.</td><td>sequential circuit</td></tr><tr><td>B.</td><td>4-to-1 MUX</td><td>2.</td><td>combinational circuit</td></tr><tr><td>C.</td><td>4 bit shift register</td><td>3.</td><td>neither sequential nor combinational circuit</td></tr></tbody></table> <br/></p>","A-2, B-1, C-2, D-1","A-3, B-2, C-1, D-3","A-2, B-2, C-1, D-1","A-3, B-1, C-2, D-3",,C,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (Network Theorems)</th> <th width=""5%""></th><th>List II (Most distinguished property of networks) </th></tr><tr><td>A.</td><td>Reciprocity</td><td>1.</td><td>Impedance Matching</td></tr><tr><td>B.</td><td>Tellegen's</td><td>2.</td><td>Bilateral</td></tr><tr><td>C.</td><td>Superposition</td><td>3.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/01-9-3.png""/><i>v<sub>k</sub></i>(<i>t</i><sub>1</sub>)<i>i<sub>k</sub></i>(<i>t</i><sub>2</sub>) = 0</td></tr><tr><td>D.</td><td>Maximum power transfer</td><td>4.</td><td>Linear</td></tr><tr><td> </td><td> </td><td>5.</td><td>Non-linear</td></tr></tbody></table> <br/></p>","A-1, B-2, C-3, D-4","A-1, B-2, C-3, D-5","A-2, B-3, C-4, D-1","A-2, B-3, C-5, D-1",,C,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>lag compensation</td><td>1.</td><td>Exterior of unit circle |z| = 1</td></tr><tr><td>B.</td><td>lead compensation</td><td>2.</td><td>PD control</td></tr><tr><td>C.</td><td>stability</td><td>3.</td><td>Non-minimum phase</td></tr><tr><td>D.</td><td>Instability</td><td>4.</td><td>Left half s plane</td></tr><tr><td> </td><td> </td><td>5.</td><td>PI control</td></tr></tbody></table> <br/></p>","A-2, B-5, C-1, D-3","A-3, B-1, C-2, D-5","A-1, B-2, C-3, D-4","A-5, B-2, C-4, D-1",,D,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (Circuits) </th> <th width=""5%""></th><th>List II (Output dc voltage)</th></tr><tr><td>A.</td><td>Single phase half wave converter</td><td>1.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/26-349-1.png""/></td></tr><tr><td>B.</td><td>Fully controlled bridge converter (1 phase) with RLE load</td><td>2.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/26-349-2.png""/></td></tr><tr><td>C.</td><td>3 Phase full converter</td><td>3.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/26-349-3.png""/></td></tr><tr><td>D.</td><td>Single phase full wave converter (M-2) connection</td><td>4.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/26-349-4.png""/></td></tr></tbody></table> <br/></p>","A-1, B-2, C-3, D-4","A-4, B-3, C-1, D-2","A-4, B-2, C-3, D-1","A-1, B-2, C-4, D-3",,C,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (Modulation ) </th> <th width=""5%""></th><th>List II (Modulation Index) </th></tr><tr><td>A.</td><td>DSBFC</td><td>1.</td><td>μ &gt; 1</td></tr><tr><td>B.</td><td>DSBSC</td><td>2.</td><td>μ &gt; 0</td></tr><tr><td>C.</td><td>SSB</td><td>3.</td><td>∞</td></tr><tr><td> </td><td> </td><td>4.</td><td>μ, any value</td></tr></tbody></table> <br/></p>","A-2, B-2, C-3","A-1, B-3, C-3","A-4, B-2, C-1","A-2, B-3, C-1",,A,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/23-161-1.png""/></td><td>1.</td><td>Negative limiter</td></tr><tr><td>B.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/23-161-2.png""/></td><td>2.</td><td>Positive Limiter</td></tr><tr><td>C.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/23-161-3.png""/></td><td>3.</td><td>Biased negative Limiter</td></tr><tr><td>D.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/23-161-4.png""/></td><td>4.</td><td>Biased positive limiter</td></tr></tbody></table> <br/></p>","A-1, B-2, C-3, D-4","A-2, B-1, C-4, D-3","A-2, B-1, C-3, D-4","A-1, B-2, C-4, D-3",,B,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>True type</td><td>1.</td><td>Type of calculator in window</td></tr><tr><td>B.</td><td>FIND</td><td>2.</td><td>Window command</td></tr><tr><td>C.</td><td>WORD PAD</td><td>3.</td><td>Name of a Font</td></tr><tr><td>D.</td><td>STANDARD</td><td>4.</td><td>Has many features of a simple word processor</td></tr></tbody></table> <br/></p>","A-1, B-2, C-3, D-4","A-4, B-3, C-2, D-1","A-3, B-2, C-1, D-4","A-3, B-2, C-4, D-1",,D,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>R = 0</td><td>1.</td><td>Undamped oscillation</td></tr><tr><td>B.</td><td>R &lt; 2 <span class=""root"">L/C</span></td><td>2.</td><td>Damped oscillation</td></tr><tr><td>C.</td><td>R = 2 <span class=""root"">L/C</span></td><td>3.</td><td>Critically damped response</td></tr><tr><td>D.</td><td>R &gt; 2 <span class=""root"">L/C</span></td><td>4.</td><td>Non-oscillatory response.</td></tr></tbody></table> <br/></p>","A-1, B-2, C-3, D-4","A-1, B-4, C-3, D-2","A-3, B-2, C-1, D-4","A-3, B-4, C-1, D-2",,B,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td><i>T</i> (reflection) coefficient</td><td>1.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/14-129-1.png""/></td></tr><tr><td>B.</td><td>T = - 1</td><td>2.</td><td>Z<sub>L</sub> = Z<sub>0</sub></td></tr><tr><td>C.</td><td>T = + 1</td><td>3.</td><td>Z<sub>L</sub> = 0</td></tr><tr><td>D.</td><td>- 1 &lt; T &lt; + 1</td><td>4.</td><td>Z<sub>L</sub> = ∞</td></tr></tbody></table> <br/></p>","A-2, B-3, C-4, D-1","A-1, B-2, C-3, D-4","A-2, B-4, C-1, D-3","A-3, B-2, C-4, D-1",,A,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>IF amplifier</td><td>1.</td><td>Amplifier frequencies in the range of 100 kHz to 5 MHz.</td></tr><tr><td>B.</td><td>RF amplifier</td><td>2.</td><td>Current in the output flows only during a portion of the positive half of the input cycle</td></tr><tr><td>C.</td><td>AF amplifier</td><td>3.</td><td>Amplifier frequencies in the range of 0 Hz to 5 MHz</td></tr><tr><td>D.</td><td>Class operation</td><td>4.</td><td>Amplifier frequencies in the frequency range of 40 Hz to 15 kHz.</td></tr></tbody></table> <br/></p>","A-4, B-1, C-3, D-2","A-3, B-1, C-4, D-2","A-2, B-3, C-1, D-4","A-1, B-2, C-3, D-4",,B,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>BJT</td><td>1.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/25-344-1.png""/></td></tr><tr><td>B.</td><td>SCR</td><td>2.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/25-344-2.png""/></td></tr><tr><td>C.</td><td>UJT</td><td>3.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/25-344-3.png""/></td></tr><tr><td>D.</td><td>PUT</td><td>4.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/25-344-4.png""/></td></tr></tbody></table> <br/></p>","A-1, B-2, C-3, D-4","A-2, B-3, C-1, D-4","A-1, B-3, C-4, D-2","A-4, B-2, C-1, D-3",,C,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (Processor in C) </th> <th width=""5%""></th><th>List II (Output) </th></tr><tr><td>A.</td><td>Preprocessor</td><td>1.</td><td>Source code file</td></tr><tr><td>B.</td><td>Compiler</td><td>2.</td><td>Executable code in machine language</td></tr><tr><td>C.</td><td>Linker</td><td>3.</td><td>Relocatable object code</td></tr></tbody></table> <br/></p>","A-1, B-2, C-3","A-2, B-3, C-1","A-3, B-2, C-1","A-1, B-3, C-2",,D,
