question,A,B,C,D,E,answer,explanation
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>RC coupled amplifier</td><td>1.</td><td>Very low drift</td></tr><tr><td>B.</td><td>Tuned amplifier</td><td>2.</td><td>Flat frequency response from zero frequency onwards</td></tr><tr><td>C.</td><td>Chopper stabilized amplifier</td><td>3.</td><td>Flat frequency response with upper and lower cut off frequency</td></tr><tr><td>D.</td><td>DC amplifier</td><td>4.</td><td>Peak in gain frequency response</td></tr></tbody></table> <br/></p>","A-4, B-3, C-1, D-2","A-3, B-4, C-2, D-1","A-3, B-4, C-1, D-2","A-4, B-3, C-2, D-1",,C,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>Microwave Measuring Instruments</th> <th width=""5%""></th><th>Measurements Effected</th></tr><tr><td>A.</td><td>Bolometer</td><td>1.</td><td>Reflection coefficients</td></tr><tr><td>B.</td><td>VSWR meter</td><td>2.</td><td>Half power beam widths</td></tr><tr><td>C.</td><td>Cavity wave meter</td><td>3.</td><td>Microwave power</td></tr><tr><td>D.</td><td>Pattern recorder</td><td>4.</td><td>Microwave frequency</td></tr></tbody></table> <br/></p>","A-2, B-1, C-4, D-3","A-3, B-1, C-4, D-2","A-2, B-4, C-1, D-3","A-3, B-4, C-1, D-2",,B,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (Circuit) </th> <th width=""5%""></th><th>List II (Characteristics) </th></tr><tr><td>A.</td><td>Darlington pair</td><td>1.</td><td>uses <i>pnp</i> and <i>npn</i> transistors used as power amplifier</td></tr><tr><td>B.</td><td>CB amplifier</td><td>2.</td><td>Voltage gain nearly 1 and high input impedance</td></tr><tr><td>C.</td><td>Cascade amplifier</td><td>3.</td><td>low input impedance used for high frequency isolation</td></tr></tbody></table> <br/></p>","A-1, B-2, C-3","A-2, B-3, C-1","A-2, B-1, C-3","A-3, B-1, C-2",,B,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (FET Parameters) </th> <th width=""5%""></th><th>List II (Typical Values) </th></tr><tr><td>A.</td><td><i>g<sub>m</sub></i> for JFET</td><td>1.</td><td>25 kW</td></tr><tr><td>B.</td><td><i>r<sub>d</sub></i> for JFET</td><td>2.</td><td>0.01 siemen</td></tr><tr><td>C.</td><td><i>r<sub>d</sub></i> for MOSFET</td><td>3.</td><td>0.5 mW</td></tr><tr><td>D.</td><td><i>g<sub>g</sub></i> for JFET</td><td>4.</td><td>10<sup>-8</sup> siemen</td></tr></tbody></table> <br/></p>","A-1, B-2, C-3, D-4","A-2, B-3, C-1, D-4","A-4, B-2, C-3, D-1","A-4, B-3, C-2, D-1",,B,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>Word wrap</td><td>1.</td><td>interleaved execution of two or more programs by the same computer</td></tr><tr><td>B.</td><td>Client</td><td>2.</td><td>automatically moves a word to the next line if it does not fit in the current line</td></tr><tr><td>C.</td><td>Multitasking</td><td>3.</td><td>an application receiving data</td></tr><tr><td>D.</td><td>Landscape</td><td>4.</td><td>orientation of worksheet</td></tr></tbody></table> <br/></p>","A-1, B-2, C-3, D-4","A-2, B-3, C-4, D-1","A-4, B-3, C-2, D-1","A-2, B-3, C-1, D-4",,D,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (Camera pick up tubes) </th> <th width=""5%""></th><th>List II (Developed by) </th></tr><tr><td>A.</td><td>CCD charger</td><td>1.</td><td>Toshiba</td></tr><tr><td>B.</td><td>New vicon</td><td>2.</td><td>Philips</td></tr><tr><td>C.</td><td>Plumbicon</td><td>3.</td><td>Matushita</td></tr><tr><td>D.</td><td>Chalnicon</td><td>4.</td><td>RCA</td></tr></tbody></table> <br/></p>","A-3, B-4, C-1, D-2","A-4, B-3, C-2, D-1","A-4, B-3, C-1, D-2","A-1, B-2, C-3, D-4",,B,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (DOS commands) </th> <th width=""5%""></th><th>List II (Meaning) </th></tr><tr><td>A.</td><td>ATTRIB</td><td>1.</td><td>Displays all directories and subdirectories</td></tr><tr><td>B.</td><td>SCAN DISK</td><td>2.</td><td>Moves files to another director</td></tr><tr><td>C.</td><td>MOVE</td><td>3.</td><td>Checks the status of disc</td></tr><tr><td>D.</td><td>TREE</td><td>4.</td><td>Hides a file</td></tr></tbody></table> <br/></p>","A-1, B-2, C-3, D-4","A-3, B-4, C-2, D-1","A-2, B-3, C-4, D-1","A-4, B-3, C-2, D-1",,D,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/22-186-1.png""/></td><td>1.</td><td>Zero</td></tr><tr><td>B.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/22-186-2.png""/></td><td>2.</td><td>0.2</td></tr><tr><td>C.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/22-186-3.png""/></td><td>3.</td><td>Actuator</td></tr><tr><td>D.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/22-186-4.png""/></td><td>4.</td><td>infinity</td></tr></tbody></table> <br/></p>","A-1, B-2, C-3, D-4","A-1, B-3, C-2, D-4","A-4, B-3, C-2, D-1","A-4, B-2, C-3, D-1",,D,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>Horn antenna</td><td>1.</td><td>High directivity</td></tr><tr><td>B.</td><td>Parabolic antenna</td><td>2.</td><td>Very high directivity</td></tr><tr><td>C.</td><td>Lens antenna</td><td>3.</td><td>Moderate directivity</td></tr></tbody></table> <br/></p>","A-1, B-2, C-3","A-3, B-2, C-1","A-3, B-1, C-2","A-1, B-3, C-2",,C,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>TV</td><td>1.</td><td>1 kHz</td></tr><tr><td>B.</td><td>Radio</td><td>2.</td><td>3 kHz</td></tr><tr><td>C.</td><td>Telephony</td><td>3.</td><td>9 kHz</td></tr><tr><td>D.</td><td>Telegraphy</td><td>4.</td><td>5 MHz</td></tr></tbody></table> <br/></p>","A-4, B-1, C-2","A-4, B-3, C-2","A-2, B-1, C-3","A-1, B-2, C-3",,B,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (<i>f<sub>k</sub></i>)</th> <th width=""5%""></th><th>List II [F(<i>z</i>)] </th></tr><tr><td>A.</td><td>1</td><td>1.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/11-149-1.png""/></td></tr><tr><td>B.</td><td><i>k</i><sup><i>n</i></sup></td><td>2.</td><td>(1 - <span class=""symbol"">a</span><i>z</i><sup>-1</sup>)<sup>-1</sup></td></tr><tr><td>C.</td><td><span class=""symbol"">a</span><sup><i>k</i></sup></td><td>3.</td><td>- ln (1 - <i>z</i><sup>-1</sup>)<sup>-1</sup></td></tr><tr><td>D.</td><td><img src=""/_files/images/electronics-and-communication-engineering/matching-questions/11-149.png""/></td><td>4.</td><td>(1 - <i>z</i><sup>-1</sup>)<sup>-1</sup></td></tr></tbody></table> <br/></p>","A-1, B-4, C-2, D-3","A-2, B-3, C-1, D-4","A-4, B-1, C-2, D-3","A-1, B-4, C-3, D-2",,C,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td><i>p</i> type semiconductor</td><td>1.</td><td>silicon</td></tr><tr><td>B.</td><td><i>n</i> type semiconductor</td><td>2.</td><td>holes are majority carriers</td></tr><tr><td>C.</td><td>Intrinsic semiconductor</td><td>3.</td><td>electrons are majority carriers</td></tr><tr><td>D.</td><td>Tungsten</td><td>4.</td><td>is a metal</td></tr></tbody></table> <br/></p>","A-2, B-3, C-1, D-4","A-1, B-2, C-3, D-4","A-4, B-3, C-2, D-1","A-3, B-1, C-2, D-4",,A,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I </th> <th width=""5%""></th><th>List II </th></tr><tr><td>A.</td><td>Resistance</td><td>1.</td><td>M<sup>-1</sup>L<sup>-2</sup>T<sup>2</sup>I<sup>2</sup></td></tr><tr><td>B.</td><td>Inductance</td><td>2.</td><td>ML<sup>2</sup>T<sup>-2</sup>I<sup>-2</sup></td></tr><tr><td>C.</td><td>Capacitance</td><td>3.</td><td>M<sup>-1</sup>L<sup>-2</sup>T<sup>4</sup>I<sup>2</sup></td></tr><tr><td>D.</td><td>Reluctance</td><td>4.</td><td>ML<sup>2</sup>T<sup>-3</sup>I<sup>-2</sup></td></tr></tbody></table> <br/></p>","A-1, B-2, C-3, D-4","A-2, B-1, C-3, D-4","A-4, B-2, C-3, D-1","A-2, B-4, C-3, D-1",,C,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (Octal) </th> <th width=""5%""></th><th>List II (Decimal number)</th></tr><tr><td>A.</td><td>35</td><td>1.</td><td>53</td></tr><tr><td>B.</td><td>65</td><td>2.</td><td>62</td></tr><tr><td>C.</td><td>54</td><td>3.</td><td>29</td></tr><tr><td>D.</td><td>76</td><td>4.</td><td>44</td></tr></tbody></table> <br/></p>","A-4, B-3, C-2, D-1","A-1, B-2, C-3, D-4","A-2, B-3, C-1, D-4","A-3, B-1, C-4, D-2",,D,
"<p><p>Match the following:</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""matching""><tbody><tr><th width=""5%""> </th><th>List I (Instrument) </th> <th width=""5%""></th><th>List II (Measured quantity) </th></tr><tr><td>A.</td><td>Hot wire</td><td>1.</td><td>only voltage</td></tr><tr><td>B.</td><td>PMMC</td><td>2.</td><td>phase</td></tr><tr><td>C.</td><td>Electrostatic</td><td>3.</td><td>true RMS value</td></tr><tr><td>D.</td><td>Lock in Amplifier</td><td>4.</td><td>dc value</td></tr></tbody></table> <br/></p>","A-3, B-2, C-1, D-4","A-1, B-4, C-2, D-3","A-3, B-4, C-1, D-2","A-2, B-3, C-4, D-1",,C,
