question,A,B,C,D,E,answer,explanation
"<p>Three forces acting on a rigid body are represented in magnitude, direction and line of action by the three sides of a triangle taken in order. The forces are equivalent to a couple whose moment is equal to</p>",area of the triangle,twice the area of the triangle,half the area of the triangle,none of these,,B,
"<p>If tension in the cable supporting a lift moving downwards is half the tension when it is moving upwards, the acceleration of the lift is</p>",<i>g</i>/2,<i>g</i>/3,<i>g</i>/4,none of these,,D,
"<p>Efficiency of a screw jack is given by(where   α = Helix angle, and φ = Angle of friction.)</p>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/34-130-1.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/34-130-2.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/34-130-3.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/34-130-4.png""/>",,B,
"<p>When a train is rounding a curve, the side thrust on the wheel flanges is prevented by raising the outer edge of the rail.</p>",Yes,No,,,,A,
<p>Frequency of vibrations means the number of cycles per second.</p>,Yes,No,,,,A,
<p>The time of flight (<i>t</i>) of a projectile on a horizontal plane is given by</p>,"<img src=""/_files/images/mechanical-engineering/engineering-mechanics/42-218-1.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/42-218-2.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/42-218-3.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/42-218-4.png""/>",,A,
<p>The velocity ratio for the third system of pulleys is</p>,<i>n</i>,<i>n</i><sup>2</sup>,2<sup><i>n</i></sup>,2<sup><i>n</i></sup> - 1,,D,
"<p>If the gravitational acceleration at any place is doubled, then the weight of a body will be</p>",<i>g</i>/2,<i>g</i>,"<span class=""root"">2</span><i>g</i>",2<i>g</i>,,D,
"<p>The moment of inertia of a thin spherical shell of mass <i>m</i> and radius <i>r</i>, about its diameter is</p>",<i>mr</i><sup>2</sup>/3,2<i>mr</i><sup>2</sup>/3,2<i>mr</i><sup>2</sup>/5,3<i>mr</i><sup>2</sup>/5,,B,
"<p>The resultant of two forces <i>P</i> and <i>Q</i> (such that <i>P</i> &gt; <i>Q</i>) acting along the same straight line, but in opposite direction, is given by</p>",<i>P</i> + <i>Q</i>,<i>P</i> - <i>Q</i>,<i>P</i> / <i>Q</i>,<i>Q</i> / <i>P</i>,,B,
