question,A,B,C,D,E,answer,explanation
<p>The resolution of an <i>n</i> bit DAC with a maximum input of 5 V is 5 mV. The value of <i>n</i> is</p>,8,9,10,11,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/69-418.png""/>1000 = 5 or N = 10.</p> "
<p>2's complement of binary number 0101 is</p>,1011,1111,1101,1110,,A, <p>1's complement of 0101 is 1010 and 2's complement is 1010+1 = 1011.</p> 
<p>An OR gate has 4 inputs. One input is high and the other three are low. The output</p>,is low,is high,is alternately high and low,may be high or low depending on relative magnitude of inputs,,B, <p>In OR any input high means high output.</p> 
<p>Decimal number 10 is equal to binary number</p>,1110,1010,1001,1000,,B, <p>1010 = 8 + 2 = 10 in decimal.</p> 
<p>Both OR and AND gates can have only two inputs.</p>,True,False,,,,B, <p>Any number of inputs are possible.</p> 
<p>A device which converts BCD to seven segment is called</p>,encoder,decoder,multiplexer,none of these,,B, <p>Decoder converts binary/BCD to alphanumeric.</p> 
<p>In 2's complement representation the number 11100101 represents the decimal number</p>,+37,-31,+27,-27,,D," <p>A = 11100101. Therefore <span style=""text-decoration:overline;"">A</span> = 00011010 and A' = <span style=""text-decoration:overline;"">A</span> + 1 = 00011011 = 16 + 8 + 2 + 1 = 27. Therefore A = -27.</p> "
<p>A decade counter skips</p>,binary states 1000 to 1111,binary states 0000 to 0011,binary states 1010 to 1111,binary states 1111 to higher,,C, <p>A decade counter counts from 0 to 9. It has 4 flip-flops. The states skipped are 10 to 15 or 1010 to 1111.</p> 
<p>BCD input 1000 is fed to a 7 segment display through a BCD to 7 segment decoder/driver. The segments which will lit up are</p>,"<i>a, b, d</i>","<i>a, b, c</i>",all,"<i>a, b, g, c, d</i>",,C, <p>1000 equals decimal 8 Therefore all segments will lit up.</p> 
<p>A ring counter with 5 flip flops will have</p>,5 states,10 states,32 states,infinite states,,A,
"<p>For the gate in the given figure the output will be<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/33-457.png""/></p>",0 ,1,A,"<span style=""text-decoration:overline;"">A</span>",,D," <p>If A = 0, Y = 1 and A = 1, Y = 0 Therefore Y = <i><span style=""text-decoration:overline;"">A</span></i>.</p> "
"<p>In the expression A + BC, the total number of minterms will be</p>",2,3,4,5,,D," <p>The min terms are <span style=""text-decoration:overline;"">A</span>BC + ABC + A<span style=""text-decoration:overline;"">B</span> <span style=""text-decoration:overline;"">C</span> + A<span style=""text-decoration:overline;"">B</span>C + AB<span style=""text-decoration:overline;"">C</span>.</p> "
"<p>The circuit in the given figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/27-370.png""/></p>",positive logic XOR gate,negative logic OR gate,negative logic AND gate,positive logic AND gate,,C," <p>Since V(I) is lower state than V(0) it is a negative logic circuit. Since diodes are in <b>reversed</b> parallel, it is an AND gate.</p>
<p> Note: In Boolean algebra it is recognized that a positive logic OR is a negative logic AND. Similarly a positive logic AND is a negative logic OR.</p> "
<p>Which of the following is non-saturating?</p>,TTL,CMOS,ECL,Both (a) and (b),,C," <p>Since it is non-saturating, ECL has low propagation delay.</p> "
<p>The number of digits in octal system is</p>,8,7,9,10,,A, <p>The octal system has 8 digits 0 to 7.</p> 
<p>The access time of a word in 4 MB main memory is 100 ms. The access time of a word in a 32 kb data cache memory is 10 ns. The average data cache bit ratio is 0.95. The efficiency of memory access time is</p>,9.5 ns,14.5 ns,20 ns,95 ns,,B, <p>Access time = 0.95 x 10 + 0.05 x 100.</p> 
"<p>The expression Y = <span class=""symbol"">p</span>M (0, 1, 3, 4) is</p>",POS,SOP,Hybrid,none of the above,,A, <p>This is product of sums expression.</p> 
<p>An 8 bit DAC has a full scale output of 2 mA and full scale error of ± 0.5%. If input is 10000000 the range of outputs is</p>,994 to 1014 μA,990 to 1020 μA,800 to 1200 μA,none of the above,,A," <p>10000000 = 128, 11111111 = 255 </p>
<p>If there is no error, output = <img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/69-493.png""/> = 1004μA. </p>
<p>Maximum error = <img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/69-493-1u.png""/> </p>
<p>Hence range of output 994 to 1014 μA.</p> "
<p>Decimal 43 in hexadecimal and BCD number system is respectively.</p>,"B2, 01000011","2B, 01000011","2B, 00110100","B2, 01000100",,B," <p>(43)<sub>10</sub> = (2B)<sub>16</sub></p>
<p>(43)<sub>10</sub> = (01000011)<sub>2</sub> .</p> "
