question,A,B,C,D,E,answer,explanation
<p>Which of the following is correct?</p>,Voltages across a capacitance can change instantaneously,Voltages across a capacitance cannot change instantaneously,Charge across a capacitance is always constant,Charge across a capacitance can change instantaneously,,B,
<p>The V-<i>i</i> relation for a varistor is</p>,<i>i</i> = <i>kv</i><sup>n</sup>,<i>v</i> = <i>ki</i><sup>n</sup>,<i>i</i> = <i>kv</i><sup>3</sup>,<i>v</i> = <i>ki</i><sup>3</sup>,,A,
"<p>For 2 port reciprocal network, o.c. output voltage divided by input current is equal to</p>",B,<i>z</i><sub>12</sub>,1/<i>y</i><sub>12</sub>,<i>h</i><sub>12</sub>,,C,
<p>The energy dissipated W in a resistance having voltages <i>v</i> and current <i>i</i> is given by</p>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/106-433-1.png""/>",W = <i>vit</i><sup>2</sup>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/106-433-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/106-433-3.png""/>",,A,
"<p>In figure, the current through 2 Ω resistance is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/120-663-1.png""/></p>",zero,-2A,2A,1A,,A,
<p>An RC impadence function has a pole at <i>s</i> = 0. The first element in the Foster form of synthesis</p>,is R,may be R and C,is C,is R and C in parallel,,B,
<p>The frequency at which maximum voltage occurs across the capacitance in R-L-C series circuits is given by</p>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/150-1091-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/150-1091-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/150-1091-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/150-1091-4.png""/>",,A,
<p>μ<sub>0</sub> = 8.85 x 10<sup>-12</sup>F/m.</p>,True,False,,,,A,
"<p>A series RC circuit has fixed X<sub>C</sub>, and variable R. The current locus is in the first quadrant.</p>",True,False,,,,A,
<p>One limitation of constant <i>k</i> filters is that Z<sub>0</sub> is not constant in the pass band.</p>,True,False,,,,A,
<p>An <i>m</i> derived and constant <i>k</i> filter section connected in cascade give</p>,proper impedance matching,proper phase shift characteristic,proper attenuation characteristic,all of the above,,B,
"<p>At resonance, the parallel circuit constituted by an iron-cored coil and a capacitor behaves like<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/135-878-1.png""/></p>",open circuit,short circuit,pure resistor of value R,pure resistor of value much higher than R,,D,
"<p>For an RC admittance function Y, the slope <i>d</i>Y/<i>d</i>σ</p>",is positive,is negative,may be positive or negative,0,,A,
<p>Carbon resistances are used in very high values.</p>,True,False,,,,A,
<p>In a linear bilateral passive element two port which of the following holds for <i>z</i> parameters?</p>,<i>z</i><sub>11</sub> = <i>z</i><sub>22</sub>,<i>z</i><sub>12</sub> <i>z</i><sub>22</sub> = <i>z</i><sub>11</sub> <i>z</i><sub>22</sub>,<i>z</i><sub>11</sub> <i>z</i><sub>12</sub> = <i>z</i><sub>22</sub> <i>z</i><sub>21</sub>,<i>z</i><sub>12</sub> = <i>z</i><sub>21</sub>,,D,
"<p>During discharging a capacitor through a resistance, voltages across R and C are equal in magnitude.</p>",True,False,,,,A,
"<p>In an RLC series circuit having finite values of RLC, the phase difference between applied voltage and current is</p>",always 0°,between 0 and 180°,between 0 and 90°,always 90°,,D,
"<p>In Z<sub>RC</sub> (<i>s</i>) = 0 at <i>s</i> =∞, the last element in second Foster realization will be</p>",R,C,R and C in series,R and C in parallel,,B,
<p><p><b>Assertion (A):</b>  The dual of a circuit can be drawn by window-dot method. </p><p><b>Reason (R):</b>  The principle of duality is of great help in circuit analysis.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,B,
<p>A short-circuit is that which is</p>,used short pieces of wire,goes only a short distance,is used for dimming light,offer very low resistance path for current to flow,,D,
"<p>In the voltage equation <i>v</i> = 500 <i>e</i><sup>-5<i>t</i></sup> sin (2<span class=""symbol"">p</span> 50<i>t</i>), the frequency is</p>","2<span class=""symbol"">p</span> x 50 Hz",50 Hz,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/100-312-1.png""/>","(2<span class=""symbol"">p</span> x 50 Hz) 5 Hz",,B,
<p>The nodal method of circuit analysis is based on</p>,"KVLs, ohm law","KCLs, ohm law","KCLs, KVL","KCL, KVL, ohms law",,B,
"<p>In figure, the current I<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/100-310-1.png""/></p>",is 2 A from A to B,is 2 A from B to A,depends on the value of R,none of the above,,A,
<p>Pico-farad is equal to</p>,10<sup>-6</sup> farad,10<sup>-12</sup> farad,10<sup>-3</sup> farad,10<sup>-9</sup> farad,,B,
"<p>A network has only independent current sources and resistance. If values of all resistors are doubled, the values of node voltages</p>",will become half,will remain unchanged,will become double,cannot be determined unless circuit configuration and values of resistors are known,,C,
