question,A,B,C,D,E,answer,explanation
"<p>Three identical coils each having self inductance L are connected in series so that the fluxes of all the three are in the same direction. If mutual inductance between each pair of coils is M, the total inductance of the arrangement is</p>",3 L + 9 M,1.5 L + 3 M,3 L + 3 M,3 L + 6 M,,B, <p>Total inductance = L + L + L + M + M + M + M + M + M = 3L + 6M.</p> 
"<p>In a resistive ac circuit, the current __________ the voltage by __________ .</p>","lags, 90°","lags, 45°","lags, 0°",leads 90°,,C," <p>In a resistive circuit the current is in phase with voltage, <i>i</i>.<i>e</i>., lags by 0°.</p> "
"<p>KVL for second loop in figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-450-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-451-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-451-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-451-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-451-4.png""/>",,B," <p>emf induced in loop 2 due to <i>i</i><sub>1</sub> is <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-451-1.png""/></p> "
<p>When two coupled coils of equal self inductance are cormected in series in one way the net inductance is 12 mH and when they are connected in the other way the net inductance is 4 mH. The maximum value of inductance when they are connected in parallel is</p>,2 mH,3 mH,4 mH,6 mH,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-687-1.png""/> L<sub>1</sub> = L<sub>2</sub> = L = 4H. When in parallel effective inductance = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-687-2.png""/></p> "
<p>An R-L series circuit is excited by a voltage <i>v</i>(<i>t</i>). The circuit was initially relaxed. Which of the following sources of <i>v</i>(<i>t</i>) would cause maximum current at <i>t</i> = 0<sup>+</sup>?</p>,unit step,unit impulse,unit ramp,unit step plus unit ramp,,B," <p>An impulse has very high rate of rise. Therefore, it causes maximum current.</p> "
<p>Power is drawn from a source at power factor 0.7. P<sub>av</sub> = 300 watt. The reactive power is</p>,0,105,100 VA,107 VA,,D," <p>cos θ = 0.7 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> sin θ = 0.71</p>
<p>P<sub><i>r</i></sub> = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-807-2.png""/> VI sin θ = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-807-2.png""/> x 300 x 0.7 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 107 VA.</p> "
<p>Two capacitors each of capacitance C and breakdown voltage V are joined in series. The capacitance and breakdown voltage of the combination is</p>,0.5 C and 2 V,0.5 C and 0.5 V,C and V,2 C and 2 V,,A," <p>Since the capacitors are in series, the total capacitance becomes 50%. Voltage across each is V.</p> "
"<p>The current wave shown in figure is applied at <i>t</i> = 0 to a 0.1 F capacitor. At <i>t</i> = 1 <i>s</i>, the voltage across capacitor is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/103-373-1.png""/></p>",0 V,10 V,20 V,40 V,,C," <p>Q = 4 x 0.5 = 2C and <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/163-374-1.png""/></p> "
"<p>A capacitor can be represented by a capacitance C in parallel with a resistance R. For a good capacitor, the resistance R should be</p>",very high,high,very low,low,,A, <p>Very high R will mean low dielectric loss.</p> 
"<p>If a sheet of a mica is inserted between the plates of an air capacitor, the capacitance</p>",will increase,will return the same,will decrease,may increase or decrease,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/158-39-1.png""/> For mica ∈<sub><i>r</i></sub> is more than that of air.</p> "
"<p>For the two port network of figure, the voltage transfer ratio in <i>s</i> domain is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/98-283-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/98-283-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/98-283-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/98-283-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/98-283-5.png""/>",,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/161-283-1.png""/></p> "
"<p>A circuit has two branches 1 and 2 in parallel. If |Q<sub>1</sub>| = 8 KVAR and |Q<sub>2</sub>| = 6 KVAR, the magnitude of total kvar drawn form supply will be</p>",14 KVAR,2 KVAR,zero,14 or 2 KVAR,,D, <p>Both Q<sub>1</sub> and Q<sub>2</sub> may be positive or negative.</p> 
"<p>The driving point impedance Z<sub>1</sub> is given by<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/130-808-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/130-808-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/130-808-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/130-808-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/130-808-5.png""/>",,D," <p>SCNF is zero of an impedance function. OCNF is pole of an impedance function.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-808-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-808-2.png""/>.</p> "
"<p>When a function Z(<i>s</i>) having a pole at infinity is realized, we get</p>",a capacitance in series,a resistance in series,an inductance in series,a resistance or inductance in series,,C," <p>If we divide numerator by denominator we get term <i>s</i>L. </p>
<p><i>s</i> Therefore the network has inductance in series.</p> "
<p>A specimen of a material has a resistivity of 1.78 x 10<sup>8</sup> ohm-m. The material is</p>,semiconductor,conductor,semiconductor or conductor,insulator,,D, <p>Insulators have high resistivity.</p> 
"<p>In a purely capacitive circuit, the current __________ the voltage by __________ .</p>","lags, 0°","leads, 90°","lags, 90°","lags, 45°",,B, <p>In inductive circuit current leads the voltage by 90°.</p> 
"<p>A circuit has two branches in parallel and each branch has only one element. The applied voltage and source current are <i>v</i> = 200 sin (200<i>t</i> + 30°) and <i>i</i> = 50 sin (200<i>t</i> + 50°). If one branch has capacitor, the other branch contains</p>",resistance,inductance,capacitance,resistance or capacitance,,A," <p>The current is leading the voltage. Therefore, it is an RC circuit.</p> "
"<p>In the circuit shown in figure, I<sub><i>s</i></sub> = 4A, V<sub><i>s</i></sub> = 4, the voltage V is given by<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/130-801-1.png""/></p>",6 V,8 V,4 V,2 V,,A," <p>Using superposition theorem, when I<sub><i>s</i></sub> = 0, <i>v</i><sub>1</sub> = 2 volt, when V<sub><i>s</i></sub> = 0, current is 2A in 2Ω, </p>
<p>so voltage <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 2 x 2 = 4 volt.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> Net <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 2 + 4 = 6 volt.</p> "
"<p>The average value of wave in figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/106-422-1.png""/></p>",90 V,75 V,60 V,50 V,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/163-423-1.png""/></p> "
"<p>If B = 4 + <i>j</i>3, (B)<sup>1/3</sup> =</p>",2 ∠30°,2 ∠36.87°,1.71 ∠12.3°,1.71 ∠30°,,B," <p>4 + <i>j</i><sup>3</sup> = 5∠36.87°</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/163-419-1.png""/></p> "
"<p>A two branch parallel tuned circuit has a coil of resistance 100 Ω and inductance 0.005 H in one branch and 10 <i>n</i>F capacitor in the second branch. At resonance frequency, the dynamic resistance is</p>",1 Ω,10 Ω,100 Ω,more than 100 Ω,,D," <p>Dynamic resistance = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-469-1.png""/></p> "
"<p>If each branch of a Delta circuit has impedance <span class=""root"">3</span> Z then each branch of the equivalent Y circuit has impedance.</p>","Z/<span class=""root"">3</span>",3 Z,"3/<span class=""root"">3</span> Z",Z/3,,A," <p>Z<sub>Δ</sub> = 3 Z<sub><i>y</i></sub> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> Z<sub><i>y</i></sub> = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/172-950-1.png""/> .</p> "
"<p>In the circuit of figure, Thevenin's resistance is 10 Ω<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/92-130-1.png""/></p>",25 Ω,10 Ω,13.33 Ω,6 Ω,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/160-130-1.png""/></p> "
"<p>An RLC series circuit has R = 1 Ω, L = 1 H, C = 1 F. The damping ratio is</p>",More than 1,1,0.5,Zero,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/167-715-1.png""/>.</p> "
"<p>The circuit shown in the figure, with R = 1/3 Ω, L = 1/4H, C = 3F has input voltage <i>v</i>(<i>t</i>) = sin2<i>t</i>. The resulting current <i>i</i>(<i>t</i>) is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/141-972-1.png""/></p>",5 sin (2<i>t</i> + 53.1°),5 sin (2<i>t</i> - 53.1°),25 sin (2<i>t</i> + 53.1°),25 sin (2<i>t</i> - 53.1°),,A," <p><i>i</i>(<i>t</i>) = <i>i</i><sub>R</sub>(<i>t</i>) + <i>i</i><sub>L</sub>(<i>t</i>) + <i>i</i><sub>C</sub>(<i>t</i>)</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/172-972-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/172-972-2.png""/>.</p> "
<p>If operator '<i>a</i>' = 1 ∠120° then (1 + <i>a</i><sup>2</sup>) =</p>,"<span class=""root"">3</span>","<span class=""root"">3</span> ∠30°","<span class=""root"">3</span> ∠ - 30°","<span class=""root"">3</span> ∠60°",,A," <p>1 - <i>a</i><sup>2</sup> = 1 + 0.5 + <i>j</i> 0.866 = <span class=""root"">3</span>∠30°.</p> "
"<p>Two 2 port circuits are connected cascaded. To determine the response, it is more convenient to use</p>",O.C. impedance parameters,S.C. admittance parameters,ABCD parameters,<i>h</i> parameters,,C, <p>ABCD matrix of two-four terminal network is the product of individual ABCD matrices.</p> 
