question,A,B,C,D,E,answer,explanation
<p>In an RL series circuit the inductance is 1H and current at an instant is 0.6 A. The energy stored in magnetic field is</p>,0.36 J,0.18 J,0.09 J,0.03 J,,B, <p>Energy = 0.5 LI<sup>2</sup> = 0.5 x 1 x 0.6<sup>2</sup> = 0.18 J.</p> 
"<p>In a series ac circuit a voltage of 20 V at 25 Hz causes a current of 0.20 A, while the same voltage at 75 Hz causes a current of 0.12 A. The circuit consists of</p>",R and C in parallel,R and C in series,R and L in series,either (a) or (b),,B, <p>As <i>f</i> increases impedance increases and current decreases in RL circuit.</p> 
"<p>Elements R, L, C are connected in parallel and excited by a dc current I. If <i>i</i><sub>R</sub>, <i>i</i><sub>L</sub> and <i>i</i><sub>C</sub> are the currents through R, L, C respectively then at <i>t</i> = 0</p>",<i>i</i><sub>R</sub> &gt; <i>i</i><sub>L</sub> &gt; <i>i</i><sub>C</sub>,<i>i</i><sub>L</sub> &gt; <i>i</i><sub>R</sub> &gt; <i>i</i><sub>C</sub>,<i>i</i><sub>C</sub> = 0,<i>i</i><sub>C</sub> = I,,D, <p>Capacitor behaves as a short-circuit at <i>t</i> = 0.</p> 
"<p>In a practical voltage source, the terminal voltage</p>",cannot be less than source voltage,cannot be higher than source voltage,is always less than source voltage,is always equal to source voltage,,B," <p>A practical voltage source has some source resistance. </p>
<p>Because of voltage drop across source resistance, terminal voltage cannot be higher than source voltage. </p>
<p>If current is zero, terminal voltage and source voltage are equal.</p> "
"<p>When slider of the potentiometer AB is in the position shown in figure, what resistance reading would be indicated by an ohmmeter connected between A and C?<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/128-782-1.png""/></p>",zero,infinite,can't say,none of the above,,A," <p>A to C will act as short circuit, hence R = 0 if it open then R = ∞.</p> "
<p>A series R-L circuit has R = 1 Ω and L = 1 H. It is excited by a V battery at <i>t</i> = 0. The steady state condition is reached at</p>,<i>t</i> = 1 <i>s</i>,<i>t</i> = 0.1 <i>s</i>,<i>t</i> = 0 <i>s</i>,<i>t</i> = ∞,,D, <p><i>i</i> = 10 (1 - <i>e</i><sup>-<i>t</i></sup>). It reaches steadily state value at <i>t</i> = ∞</p> 
"<p>The current source in figure, can be replaced by<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/104-395-1.png""/></p>",a voltage source of 20 V in series with 5 ohm resistance,a voltage source of 16 V in series with 4 ohm resistance,a voltage source of 20 V in series with 4 Ω resistance,a voltage source of 16 V in series with 5 Ω resistance,,B," <p>The parallel combination of 20 Ω and 5 Ω is 4 Ω. Therefore, strength of current source is 4 x 4 = 16 A and source resistance is 4 ohms.</p> "
"<p>If the voltage across the last resistor is V, and all the resistor is unity. Then V<sub><i>s</i></sub> is given by<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/129-787-1.png""/></p>",8 V,4 V,13 V,0,,A," <p>Let the last voltage is V<sub>1</sub> = V, V<sub>2</sub> = Voltage across both 1 Ω resistor</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/167-787-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> V + V = 2V</p>
<p>Current in shunt resistor = <i>i</i></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/167-787-2.png""/></p>
<p><i>i</i><sub><i>a</i></sub> = <i>i</i><sub><i>b</i></sub> + <i>i</i><sub><i>c</i></sub> </p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 2<i>v</i> + <i>v</i> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 3<i>v</i></p>
<p>V<sub>3</sub> = <i>i</i><sub><i>b</i></sub> x R + <i>i</i><sub><i>a</i></sub> x R </p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 3<i>v</i> + 2<i>v</i> = 5<i>v</i></p>
<p>V<sub>4</sub> = 5<i>v</i> + 8<i>v</i> = 13<i>v</i>.</p> "
"<p>In figure, <i>i</i><sub>L</sub> at <i>t</i> = 0<sup>+</sup> is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/102-343-1.png""/></p>",0,I,infinite,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/102-344-1.png""/>",,A, <p>Inductance behaves as O.C. at <i>t</i> = 0<sup>+</sup>.</p> 
"<p>In a purely inductive circuit, the current __________ the voltage by __________ .</p>","lags, 0°","leads, 90°","lags, 90°","lags, 45°",,C, <p>In inductive circuit current lags the voltage by 90°.</p> 
"<p>In the circuit of figure the voltage across C at <i>t</i> = 0<sup>+</sup> is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/94-178-1.png""/></p>",0 V,20 V,very large,7.5 V,,A, <p>Voltage across a capacitor cannot change instantaneously.</p> 
"<p>The frame of electric motor is connected to three plates having earthing resistance of 10 Ω, 20 Ω and 30 Ω respectively. The materials of the three plates are copper, aluminium and iron respectively. The percentage of energy dissipated by 10 Ω earthing plate</p>",is more than 50% of total energy,is less than 50% of total energy,depends on the materials of the three plates,may be more or less than 50% of total energy,,A," <p>The parallel combination of 30 Ω and 20 Ω is 12 Ω. Since 12 Ω and 10 Ω are in parallel, the 10 ohm plate draws more than 50% current and dissipates more than 50% energy.</p> "
