question,A,B,C,D,E,answer,explanation
<p>An R-L series circuit has R = 5 Ω and L = .01 H. It is fed by ac 50 Hz supply. The rms current in the circuit is 5 A. The active power supplied by the source is</p>,25 W,50 W,125 W,250 W,,C, <p>P = I<sup>2</sup>R = 5<sup>2</sup>(5) = 125 W.</p> 
<p>A particular current is made up of two components 10A dc and sinusoidal current of peak value 14.14A. The average of resultant current is</p>,zero,24.14A,10A,14.14A,,C, <p>The average of sinusoid over 1 cycle is zero.</p> 
"<p>In figure, the switch is closed at <i>t</i> = 0. After some time <i>i</i> = 6A and rate of change of current was 4A/s. The value of inductor is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/119-655-1.png""/></p>",1 H,1.5 H,indeterminate,0.5 H,,D," <p>Steady state current = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-655-1.png""/>A. Therefore, <i>i</i> = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-655-1.png""/>(1 - <i>e</i><sup>-3<i>t</i>/L</sup>) = 6A and <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-655-2.png""/> From these equations L = 0.5H.</p> "
"<p><p><b>Assertion (A):</b>  In series R-L-C circuit, the current may lead or lag the voltage depending on the value of R.</p><p><b>Reason (R):</b>  Phase angle of an R-L series circuit is tan<sup>-1</sup> (ωL/R).</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,D, <p>The current may lead or lag the voltage depending on values of L and C.</p> 
"<p>In figure the switch has been in position 1 for a long time. At <i>t</i> = 0, the switch is moved to position 2. The equation for transient current is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-453-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/108-453-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/108-453-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/108-453-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/108-453-5.png""/>",,C," <p>When switch is in position 2, time constant is <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-453-1.png""/></p> "
<p>An RL impedance function can also be realized as</p>,RC impedance function,RC admittance function,LC impedance function,LC admittance function,,B, <p>RL impedance function and RC admittance have similar forms.</p> 
"<p>A step voltages is applied to RLC series circuit having R = 2 Ω, L = 1 H and C = 1 F. The transient current response will be</p>",over damped,critically damped,under damped,any of the above depending the magnitude of voltage,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-684-1.png""/>. Since R = R<sub><i>cr</i></sub>, critically damped response.</p> "
<p>Class C solid insulators should not be used above 100°C.</p>,True,False,,,,B, <p>For class C insulators temperature limit is 180°C.</p> 
<p><p><b>Assertion (A):</b>  Superposition theorem can be used to find the output of a full wave rectifier excited by sinusoidal signal sources of different frequencies connected in series.</p><p><b>Reason (R):</b>  Superposition theorem is valid for all linear systems.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,D, <p>Sinusoidal sources of different frequencies cannot be used for a rectifier circuit.</p> 
<p>The current through a 1 mH inductance is <i>i</i>(<i>t</i>) = 2.56 x 10<sup>-2</sup> - 4 x 10<sup>3</sup> <i>t</i> for 2 ≤ <i>t</i> ≤ 20 μ sec. The voltage across the inductor is</p>,4,8,0,8 x 10<sup>3</sup>,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-822-1.png""/></p>
<p>1 x 10<sup>-3</sup> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-822-2.png""/>(2.56 x 10<sup>-2</sup> - 4 x 10<sup>3</sup><i>t</i>)</p>
<p>= 1 x 10<sup>-3</sup> x 4 x 10<sup>3</sup> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 4 volt.</p> "
<p>Insulation resistance of a cable is directly proportional to its length.</p>,True,False,,,,B, <p>Insulation resistance is inversely proportional to length.</p> 
"<p>In the following circuit, <i>i</i>(<i>t</i>) under steady state is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/134-871-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/134-871-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/134-871-3.png""/>",0,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/134-871-4.png""/>",,B, <p>There is no role of d.c. voltage source. Due to this current will zero.</p> 
"<p>The equivalent circuit of a resistor is shown in the given figure. The resistor will be non-inductive if<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/143-994-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/143-994-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/143-994-3.png""/>",L = CR<sup>2</sup>,C = LR<sup>2</sup>,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-994-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-994-2.png""/></p>
<p>Rationalize the function and find the value of R.</p> "
<p>For a series RLC circuit bandwidth is ω<sub>2</sub> - ω<sub>1</sub> = R/2L.</p>,True,False,,,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/175-1308-1.png""/>.</p> "
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/112-540-1.png""/>, the network has</p>",1 H inductor and 1 F capacitor in parallel,1 H inductor and 1 F capacitor in series,1 H inductor and 1 Ω resistor in series,1 H inductor and 1 Ω resistor in parallel,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/165-540-1.png""/> which means 1 H inductance and 1 F capacitor in series.</p> "
"<p>In figure, the voltage V<sub>1</sub> = 4∠0 V. The source voltage V<sub>2</sub> is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/101-332-1.png""/></p>",8 - <i>j</i>8 volts,4 - <i>j</i>4 volts,8 - <i>j</i>4 volts,8 - <i>j</i>16 volts,,C," <p>I<sub>R</sub> = 2∠OA, I<sub>1</sub> = 2∠-90° = -<i>j</i> 2A.</p>
<p>Total current = 2 - <i>j</i>2.</p>
<p>V<sub>2</sub> = 2 (2 - <i>j</i>2) + 4∠0 = 8 - <i>j</i>4 volts.</p> "
<p>A capacitor whose capacitance C<sub><i>t</i></sub> = C<sub>0</sub> (1- cos ω<i>t</i>) is fed by a sinusoidal voltage <i>v</i> = V<sub>0</sub> sin ω<i>t</i>. The equation for current <i>i</i> is</p>,ω C<sub>0</sub>V<sub>0</sub> cos ω<i>t</i>,ω C<sub>0</sub>V<sub>0</sub> sin ω<i>t</i>,ω C<sub>0</sub>V<sub>0</sub> (cos ω<i>t</i> - cos<sup>2</sup> ω<i>t</i>),none of the above,,C," <p><i>i</i> = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/163-441-1.png""/> or <i>i</i> = C<sub>0</sub> (1 - cos ω<i>t</i>) ωV<sub>0</sub> cos ω<i>t</i> = C<sub>0</sub>ωV<sub>0</sub> (cos ω<i>t</i> - cos<sup>2</sup> ω<i>t</i>)</p> "
"<p>Figure shows an RC circuit. The magnitude plot V<sub>2</sub>/V<sub>1</sub><br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/99-297-1.png""/></p>",will rise exponentially to R<sub>2</sub>/(R<sub>1</sub> + R<sub>2</sub>) as ω → ∞,will rise linearly to R<sub>2</sub>/(R<sub>1</sub> + R<sub>2</sub>) as ω → ∞,will decrease to zero as ω → ∞,will rise 1 at ω = 0 and then decrease as ω → ∞,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/161-297-1.png""/></p> "
"<p><p><b>Assertion (A):</b>  In a circuit having high inductance, reactive power may be more than apparent power.</p><p><b>Reason (R):</b>  Reactive power = VI sin θ.</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,D, <p>Reactive power cannot be more than apparent power.</p> 
"<p>A two branch parallel circuit has a 10 Ω resistance and 0.5 H inductance in one branch and a 100 μF capacitor in the second branch. It is fed from 100 V ac supply. At resonance, the source current is</p>",10 A,1 A,0.2 A,0.05 A,,C," <p>At parallel resonance source current = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/161-219-1.png""/></p> "
"<p>In figure, A is ideal ammeter having zero resistance. It will read __________ ampere.<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/128-771-1.png""/></p>",2,2.5,3,4,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/167-771-1.png""/></p> "
<p>Threshold of perception occurs at a current of about 1 mA.</p>,True,False,,,,A, <p>Threshold of perception means current which causes small sensation in body.</p> 
"<p>The current wave shown in figure is applied by a 0.1 F capacitor at <i>t</i> = 0. At <i>t</i> = 0<sup>+</sup>, the voltage across capacitor is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/103-373-1.png""/></p>",0,4 V,10 V,20 V,,A, <p>Voltage across a capacitor cannot change instantaneously.</p> 
"<p>The average value of delayed full wave rectified sine wave (figure) is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-707-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-707-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-707-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-707-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-707-5.png""/>",,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-707-1.png""/> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-707-2.png""/>.</p> "
"<p>A current increasing at the rate of 1 A/s is passed through 1 F capacitor. At <i>t</i> = 0, <i>i</i> = 0. The charge stored after 1 second is</p>",0.5 C,1 C,2 C,4 C,,C," <p><i>q</i> = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/infin.png""/><i>i</i> <i>dt</i></p> "
"<p>An RLC series circuit has R = 30 Ω, X<sub>L</sub> = 30 Ω and X<sub>C</sub> = 30 W. Its impedance is</p>",30 ∠0°.,30 ∠45°,42.42 ∠45°,90 ∠45°.,,A, <p>Z = 30 + <i>j</i> (30 - 30) = 30∠0 Ω.</p> 
"<p>R, L and C are in parallel. The circuit is switched on to a constant current source I at <i>t</i> = 0. At <i>t</i> = ∞ the current through inductance is I.</p>",True,False,,,,A, <p>At <i>t</i> = ∞ inductance behaves as short-circuit.</p> 
"<p>A 2 mH inductor with some initial current can be represented as shown below, where <i>s</i> is the Laplace transform variable. The value of initial current is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/143-991-1.png""/></p>",0.5 A,1.0 A,2.0 A,0.0 A,,A," <p>Initial current <i>i</i><sub>L</sub>(0<sup>+</sup>) or <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-991-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-991-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-991-3.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-991-4.png""/>.</p> "
"<p>As temperature increases, the temperature coefficient of metals increases.</p>",True,False,,,,B, <p>As temperature increases the temperature coefficient of metal decreases.</p> 
"<p>In a 3 phase system, the zero sequence component of line to line voltages is zero</p>",if line to line voltages are balanced,if line to line voltages are unbalanced,if line to line voltages are balanced or unbalanced,if degree of unbalanced in line to line voltages is small,,C, <p>Zero sequence component of line to line voltage is always zero irrespective of degree of unbalance.</p> 
<p>Magnetic effect of current is used in generators but not in motors.</p>,True,False,,,,B, <p>Magnetic effect of current is used in both generators and motors.</p> 
<p>For a nonlinear resistance</p>,<i>v</i>-<i>i</i> plot is not a straight line,resistance increases as current increases,resistance decreases as current increases,current decreases as voltage increases,,A, <p>In a non-linear resistance <i>v</i>-<i>i</i> graph is a curve.</p> 
"<p>The Z parameters Z<sub>11</sub> and Z<sub>21</sub> for the 2-port network in the figure.<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/139-954-1.png""/></p>",Z<sub>11</sub> = - 6/<sub>11</sub>Ω; Z<sub>21</sub> = 16/<sub>11</sub>Ω,Z<sub>11</sub> = 6/<sub>11</sub>Ω; Z<sub>21</sub> = 4/<sub>11</sub>Ω,Z<sub>11</sub> = 6/<sub>11</sub>Ω; Z<sub>21</sub> = - 16/<sub>11</sub>Ω,Z<sub>11</sub> = 4/<sub>11</sub>Ω; Z<sub>21</sub> = 4/<sub>11</sub>Ω,,C," <p>Apply mesh analysis in both loop</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 11E<sub>1</sub> = 6I<sub>1</sub> + 4I<sub>2</sub>, E<sub>2</sub> + 10 E<sub>1</sub> = 4 (I<sub>1</sub> + I<sub>2</sub>)</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/172-954-1.png""/> </p>
<p>Z<sub>21</sub> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/172-954-2.png""/>.</p> "
"<p>For the wave shown in figure, the average value is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/102-356-1.png""/></p>",7.07 A,5 A,2.5 A,0.5 A,,B," <p>Since area of triangle is half of the rectangle enclosing it, average value = 0.5 x peak value.</p> "
"<p><p><b>Assertion (A):</b>  For a physically realisable driving point function, the degree of numerator and denominator should be equal.</p><p><b>Reason (R):</b>  The sum of positive real functions is real.</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,D, <p>The degrees can differ by a maximum of 1.</p> 
"<p>In the figure circuit, V<sub>1</sub> = 40 V. When R is 10 Ω. When R is zero, the value of V<sub>2</sub> will be<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/128-784-1.png""/></p>",40 V,30 V,20 V,10 V,,A," <p>When R = 0, it will be short circuited and 10 Ω and 20 Ω will come in series, and potential across V<sub>1</sub> will become 40 V by divider rule.</p> "
"<p>The Thevenin Resistance of the circuit is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/132-830-1.png""/></p>",94/7 kΩ,54/7 kΩ,7/54 kΩ,0,,B," <p>Diode is a non linear circuit it will be removed</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/170-830-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/170-830-3.png""/></p>
<p>Nodal analysis</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/170-830-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/170-830-4.png""/></p>
<p>V<sub>TH</sub> = 20volt.</p> "
"<p>In the circuit shown in the given figure, R<sub>L</sub> will absorb maximum power when its value is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/145-1017-1.png""/></p>",2.75 Ω,7.5 Ω,25 Ω,27 Ω,,C," <p>Circuit can be rearranged as follows</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-1016-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/174-1016-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/174-1016-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/174-1016-3.png""/></p>
<p>Now find <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/174-1016-4.png""/> and find R<sub>L</sub> = ?.</p> "
"<p>In an RC series circuit excited by dc voltage E, the current at <i>t</i> = 0 is</p>",E/R,E/C,zero,infinity,,A," <p>Since the capacitor does not have any charge initially, <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/160-156-1.png""/></p> "
"<p>The current through a 10 Ω resistance in a dc circuit having two emf sources is 3A. If this resistance is changed to 20 Ω, the new value of current will be</p>",less than 3 A,equal or less than 3 A,equal to or less or more than 3 A,1.5 A,,A, <p>The current will be less than 3 A. It may not be 1.5 A because other resistance in the circuit also affect the value of current.</p> 
<p>A planar graph has 6 nodes and 7 branches. The number of meshes in the dual graph is</p>,2,3,4,6,,A," <p>In dual, node pairs and meshes are interchanged <i>b</i> = (<i>n</i> - 1) + <i>l</i> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> <i>l</i> = 2.</p> "
<p>An ac voltage 20 sin 1000<i>t</i> feeds an R-C series circuit. R = 8 Ω and active power is 4 W. The power factor is</p>,1,0.8,0.6,0.4,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-352-1.png""/> or <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-352-2.png""/> or <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-352-3.png""/></p> "
<p>For a sine wave the average value is calculated over half the cycle.</p>,True,False,,,,A, <p>The average value over full cycle is zero.</p> 
