question,A,B,C,D,E,answer,explanation
<p>Fourier transform and F(<i>j</i>ω) of a signal <i>f</i>(<i>t</i>) has the property</p>,F(<i>j</i>ω) = F(-<i>j</i>ω),F(<i>j</i>ω) = -F(-<i>j</i>ω),F(<i>j</i>ω) = F<sup>*</sup>(<i>j</i>ω),F(<i>j</i>ω) = -F<sup>*</sup>(-<i>j</i>ω),,B,
"<p>If <i>f</i>(<i>t</i>) = δ(<i>t</i>), F(<i>s</i>) =</p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/109-491-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/109-491-2.png""/>",1,<i>s</i>,,A,
"<p>In figure, the current I is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/126-745-1.png""/></p>",1 A,2 A,4 A,8 A,,A,
"<p>Figure shows the variation of Z(ω) for a positive real function. The function is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/112-531-1.png""/></p>",RC impedance,RL impedance,RLC impedance,Reactance function,,A,
<p>The voltage drop per ampere-metre of an aluminium conductor is higher as compared to a copper conductor of the same size due to its higher</p>,insulation resistance,resistivity,conductivity,current density,,B,
<p>A <i>n</i>-port network is said to be active if power in the ckt is __________ .</p>,P &gt; 0,P &lt; 0,P = 0,P = ∞,,B,
"<p>When a current flows through a coil of insulated wire, the coil shows the properties of a magnet.</p>",True,False,,,,A,
<p>Transformer coil is an insulator.</p>,True,False,,,,A,
<p><p><b>Assertion (A):</b>  An impulse has very high magnitude but very small duration.</p><p><b>Reason (R):</b>  A pulse function is always rectangular.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,C,
<p>The active elements on the positive and negative plates of lead acid battery are:</p>,lead peroxide and lead,lead and lead peroxide,lead peroxide and lead sulphate,lead and lead,,A,
<p>Millman's theorem is the best to find</p>,equivalent voltage or current source,equivalent voltage source,equivalent voltage and resistance of a circuit,none of the above,,A,
"<p>The transfer function <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/116-615-1.png""/> is for</p>",low pass filter,notch filter,high pass filter,band pass filter,,A,
"<p>For the time domain response shown in figure the pole<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/111-512-1.png""/></p>",lies on negative real axis,lies on positive real axis,lies on imaginary axis,is complex or imaginary,,A,
<p>The units of resistivity are ohm-metre.</p>,True,False,,,,A,
"<p>In a series RLC circuit, the resonant frequency is ω<sub>0</sub> the fractional frequency deviation is defined as</p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/96-225-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/96-225-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/96-225-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/96-225-4.png""/>",,C,
<p>A cut set schedule shows</p>,incidence of branches to loops,incidence of branches to nodes,incidence of nodes to loops,none of the above,,B,
<p>The value of current at resonance in series R-L-C circuit is affected by the value of</p>,C,L,R,all of the above,,C,
<p>Sometimes the rotating devices in a room having fluorescent lamps appear to be any station. This is due to</p>,defect in the lamp,low voltage,high voltage,stroboscopic effect,,A,
"<p>The transfer function V<sub>2</sub>/V<sub>1</sub> for figure has<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/124-716-1.png""/></p>",a zero at origin,a zero at infinity,no zero,a zero at <i>j</i>1,,D,
<p>A dependent source</p>,may be a current source or voltage source,is neither a current source nor a voltage source,is always a voltage source,is always a current source,,D,
<p>The resonant frequency of a series resonant circuit is</p>,arithmetic mean of half power frequencies,independent of inductance of the circuit,independent of capacitance of the circuit,geometric mean of half power frequencies,,D,
"<p>Twelve resistance each 2 ohm are connected to form a cube, one resistance being in each arm of cube. The resistance between any two diagonally opposite comers is</p>",1 Ω,2 Ω,4 Ω,8 Ω,,B,
"<p>Choose the correct option (<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-bim.gif""/> dual).</p>","Tree <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-bim.gif""/> cotree","Twig <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-bim.gif""/> Link","Cutset <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-bim.gif""/> Loop",all,,D,
<p>The voltage induced in a loop of wire rotating in a strong and steady magnetic field is</p>,pulsating dc,dc,rectified ac,ac,,D,
"<p>A two branch parallel resonant circuit has a coil of resistance R and inductance L, in one branch and a capacitors C in the other branch. The source voltage is V, At resonance the circulating current is</p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/109-480-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/109-480-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/109-480-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/109-480-4.png""/>",,D,
"<p>A series RL circuit is switched on to an exponential source V<i>e</i><sup>-<span class=""symbol"">a</span><i>t</i></sup> at <i>t</i> = 0. The current <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/156-1326-1.png""/></p>",True,False,,,,B,
<p>A tie set schedule shows</p>,incidence of branches to nodes,incidence of branches to loops,incidence of nodes to loops,none of the above,,B,
<p>A constant <i>k</i> band stop filter has cutoff frequencies of 1000 and 4000 Hz. The attenuation will be maximum when frequency is</p>,4000 Hz,3000 Hz,2000 Hz,1000 Hz,,C,
"<p>The equation <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/108-465-1.png""/> where <i>v</i><sub>1</sub>, <i>v</i><sub>2</sub> ... <i>v</i><sub>b</sub> are the instantaneous branch voltages and <i>i</i><sub>1</sub>, <i>i</i><sub>2</sub> ... <i>i</i><sub>b</sub> are the instantaneous branch currents pertains to</p>",Compensation theorem,Bisectional theorem,Tellegen's theorem,Reciprocity theorem,,C,
<p>Transient current in an RLC circuit is oscillatory when</p>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/132-839-1.png""/>",R = 0,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/132-839-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/132-839-3.png""/>",,C,
"<p>In a purely inductive ac circuit, the supply voltage and voltage induced across inductance are equal and opposite at all instants.</p>",True,False,,,,A,
<p>A zinc carbon cell is a primary cell.</p>,True,False,,,,B,
"<p>For the star network of figure, the equivalent delta network is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-706-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-706-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-706-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-706-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-706-5.png""/>",,A,
"<p>In <i>f</i>(<i>t</i>) = δ(<i>t</i> - T), F(<i>s</i>) =</p>",1,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/109-493-1.png""/>",<i>e</i><sup>-T<i>s</i></sup>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/109-493-2.png""/>",,C,
<p>When determining Thevenin's resistance of a circuit</p>,all sources must be open circuited,all sources must be short circuited,all voltages sources must be open circuited and all current sources must be short circuited,all sources must be replaced by their internal resistances,,B,
"<p>When cells are connected in series, emfs of all cells must be equal.</p>",True,False,,,,B,
<p>Which of the following is not a non-linear element?</p>,Transistor,Heater coil,Diode,Electric arc with unlike electrodes,,B,
<p>Nodal analysis is applicable to __________ .</p>,planar network,planar and Non-planar both,circuit containing only voltage source,non planer,,B,
"<p>The transfer function <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/124-718-1.png""/> represents</p>",a high pass filter,band elimination filter,a resonator,an all pass filter,,A,
