question,A,B,C,D,E,answer,explanation
"<p>In the circuit of figure<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/108-459-1.png""/></p>",V<sub><i>a</i></sub> would always lag V<sub><i>b</i></sub>,V<sub><i>a</i></sub> would always lead V<sub><i>b</i></sub>,V<sub><i>a</i></sub> and V<sub><i>b</i></sub> can be in phase,phase angle between V<sub><i>a</i></sub> and V<sub><i>b</i></sub> would always be 90°,,B, <p>Voltage across inductance leads the current and voltage across capacitance lags the current.</p> 
"<p>As per BIS, solid insulators are classified into 6 categories.</p>",True,False,,,,B, <p>The number of categories is seven.</p> 
<p>Dielectric constant of air is about 5.</p>,True,False,,,,B, <p>∈<sub><i>r</i></sub> for air is 1.</p> 
"<p>Consider the following units <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">sec<sup>-1</sup></li><li style=""padding-top:10px;"">rad<sup>2</sup>/sec<sup>2</sup></li><li style=""padding-top:10px;"">sec</li><li style=""padding-top:10px;"">Ω</li></ol> The units of <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/119-649-1.png""/>, RC and <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/119-649-2.png""/> are respectively</p>","1, 2, 4, 3","3, 2, 1, 4","2, 4, 1, 3","1, 2, 3, 4",,D," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-649-1.png""/> has units of seconds. Therefore, <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-649-2.png""/> has units of sec<sup>-1</sup>. <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-649-3.png""/> has units of rad/sec. </p>
<p>Therefore <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-649-4.png""/> has units of rad<sup>2</sup>/sec<sup>2</sup>, RC is a time constant and has units of sec. <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-649-5.png""/> has units of ohms.</p> "
"<p>In a conductor, voltage <i>v</i>, conductance G and charges <i>q</i> are related as</p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/106-432-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/106-432-2.png""/>",<i>v</i> = G<i>q</i>,<i>q</i> = <i>v</i>G,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/163-432-1.png""/></p> "
"<p>The current wave in figure is passed through 3 H inductor. The voltage across inductance during the period 2 &lt; <i>t</i> &lt; 3 seconds is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/104-381-1.png""/></p>",12 V,- 12 V,6 V,- 6 V,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/163-382-1.png""/></p> "
"<p>In figure, the charge on 0.8 μF capacitor is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/91-105-1.png""/></p>",100 μC,50 μC,40 μC,20 μC,,C," <p>Each of parallel combination of capacitors is equal to 1 μF. Therefore, voltage across each capacitor is 50 V. Q = 0.8 x 50 = 40 μC.</p> "
<p>Maximum power transfer theorem finds application in</p>,power circuits,distribution circuits,communication circuits,both power and communication circuits,,C, <p>In power and distribution circuits efficiency has to be very high.</p> 
"<p>In a series L-C circuit fed by ac voltage, voltage drops across L and C are 40 V and 30 V respectively. The supply voltage is</p>",70 V,10 V,50 V,1.333 V,,C, <p>|V| = IX<sub>L</sub> - IX<sub>C</sub>.</p> 
<p>In a reactance function</p>,all poles are simple,all poles and zeros are simple,all poles and zeros are simple and lie on <i>j</i>ω axis only,all poles and zeros lie on negative real axis,,C," <p>Only then the network has only L and C. If poles and zeros are not on <i>j</i>ω axis, resistance will be there.</p> "
