question,A,B,C,D,E,answer,explanation
<p>A series RLC circuit is supplied from a variable frequency ac source. The resonant frequency is ω<sub>0</sub>. The voltage across C is maximum at a frequency</p>,equal to ω<sub>0</sub>,slightly less than ω<sub>0</sub>,slightly more than ω<sub>0</sub>,none of the above,,B,
"<p>The maximum phase difference between the applied voltage and current in a RLC series current with finite values of R, L, C, and <i>f</i> can be</p>",less than 90°,less than 45°,180°,30°,,A,
"<p>If figure, I = 2A if R = 20 Ω. When R = 10 Ω current I is <br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-603-1.png""/></p>",1 A,2 A,2.5 A,3 A,,B,
<p>A phasor is</p>,a line representing the magnitude and direction of an alternating quantity,a line which represents the magnitude and phase of an alternating quantity,an instrument used for measuring phases of an unbalanced 3-phase load,a coloured tag or band for distinguishing between different phases of a 3-phase supply,,B,
<p>The phase difference (<i>j</i>ω - <i>p</i><sub>1</sub> )</p>,phasor directed from <i>p</i><sub>1</sub> to <i>j</i>ω,phasor directed from origin to <i>p</i><sub>1</sub>,phasor directed from origin to <i>j</i>ω point,phasor directed from <i>j</i>ω to <i>p</i><sub>1</sub>,,A,
"<p>Pick the correct statement with respect to following figure.<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/131-828-1.png""/></p>",both the circuit are not identical filter Ckts,identical filter circuit at all frequencies,identical filter circuit at low frequency,identical filter circuit at high frequency,,C,
<p>Permittivity has the units of F/m.</p>,True,False,,,,A,
<p>A capacitor used for power factor correction in single- phase circuit decreases</p>,the power factor,the line current,both the line current and the power factor,the line current and increases power factor,,D,
<p>Which one of the following is an active component?</p>,Diode (<i>p</i>-<i>n</i>),Transistor as Amplifier,Transformer,Inductor,,B,
"<p>A series RL circuit is switched on to an impulse. A δ(<i>t</i>) at <i>t</i> = 0. Then <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/156-1327-1.png""/></p>",True,False,,,,A,
<p>Parallel wire transmission line is an example of</p>,lumped network,distributed,depend upon I/P signal strength,power I/P,,B,
"<p>A 2-terminal network consists of one of the RLC elements. The elements is connected to an ac supply. The current through the element is 1 A. When an inductor is inserted in series between the source and the element, the current through the element becomes 2 A. What is this element?</p>",A resistor,An inductor,A capacitor,Cannot be single element,,C,
"<p>In figure, <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-598-2.png""/>. The values of C and R are<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-598-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-598-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-598-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-598-5.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-598-6.png""/>",,A,
"<p>Consider the following statements for a driving point function F(<i>j</i>ω): <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">Re F(<i>j</i>ω) is an even function of ω and is 0 or positive for all values of ω.</li><li style=""padding-top:10px;"">Im F(<i>j</i>ω) is an even function of ω and is 0 or positive for all values of ω.</li><li style=""padding-top:10px;"">Re F(<i>j</i>ω) is an odd function of ω and is 0 or negative for all values of ω.</li><li style=""padding-top:10px;"">Re F(<i>s</i>) = 0 for Re <i>s</i> = 0.</li></ol> Which one of the statements given above is/are correct?</p>",1 only,1 and 4,"2, 2 and 4",4 only,,A,
<p>Which of following is linear and bilateral parameter?</p>,Resistors,Semi conductor diodes,Electron tubes,Transistor,,A,
"<p>In figure, the switch is initially open. At <i>t</i> = 0 switch is closed. <i>v</i><sub><i>c</i></sub> (0<sup>+</sup>) and <i>i</i><sub>L</sub> (0<sup>+</sup>) are<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/120-658-1.png""/></p>",60 V and - 0.3 A,150 V and zero,zero and 0.3 A,90 V and - 0.3 A,,A,
<p>Which of the following statements is incorrect?</p>,Ideal voltage source is one whose internal resistance is zero,Ideal voltage source is one whose internal conductance is zero,Ideal voltage source is one whose generated voltage is equal to the available terminal voltage,Ideal current source is one whose internal conductance is zero,,B,
"<p>If the peak value of output of a half wave rectifier is 100 V, the rms value is</p>",100 V,50 V,70.7 V,35.35 V,,B,
"<p><p><b>Assertion (A):</b> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/153-1151-1.png""/> is not an LC function.</p><p><b>Reason (R):</b>  The highest powers of numerator and denominator do not differ by 1.</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,B,
"<p>For a flexible cable, most suitable insulation is</p>",magnesium oxide,glass fibre,insulating tape,polyvinyl chloride,,D,
"<p>For the network of figure, [<i>z</i>] matrix is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/97-250-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/97-250-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/97-250-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/97-250-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/97-250-5.png""/>",,C,
<p>A <i>h</i> is the unit of quantity of electricity.</p>,True,False,,,,A,
<p>All network theorems of dc are applicable to ac also with different quantities taken as phasors.</p>,True,False,,,,A,
<p>An ac circuit has two branches in parallel. The impedances of the two branches are equal. Their power factors are 0.8 lagging and 0.8 leading. The overall p.f. is</p>,1,zero,about 0.7 lagging,about 0.7 leading,,A,
