question,A,B,C,D,E,answer,explanation
"<p>In figure, the value of R should be<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/88-35-1.png""/></p>",12 Ω,6 Ω,3 Ω,1.5 Ω,,B," <p>The resistance of parallel combination = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/158-35-1.png""/></p> "
"<p>An RLC series circuit has R = 7.07 Ω, L = .707 H and C = 7.07 μF. At Half power frequencies the circuit impedance is likely to be</p>",7.07 Ω,10 Ω,14.14 Ω,20 Ω,,B," <p>At half power frequency the circuit impedance is <span class=""root"">2</span> times resistance.</p> "
"<p>In a series R, L, C circuit the impedance triangle is the same when X<sub>L</sub> &lt; X<sub>C</sub> and X<sub>L</sub> &gt; X<sub>C</sub> .</p>",True,False,,,,B, <p>The quadrants are different.</p> 
<p>The zinc can of a dry cell serves as positive terminal.</p>,True,False,,,,B, <p>Zinc can serves as negative terminal.</p> 
<p>Two similar coils have self inductance of 1 mH each. Coefficient of coupling is 0.5. The mutual inductance M is</p>,0.25 mH,0.5 mH,0.707 mH,1 mH,,B," <p>M = <i>k</i><span class=""root"">L<sub>1</sub>L<sub>2</sub></span></p> "
"<p>A resistance coil has self inductance L, resistance R and capacitance C. The impedance across the coil is</p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/118-635-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/118-635-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/118-635-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/118-635-4.png""/>",,B, <p>The coil has R and L in series and C in parallel.</p> 
"<p>In figure, the current <i>i</i><sub>L</sub> at <i>t</i> = ∞ is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/102-343-1.png""/></p>",I,0,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/102-346-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/102-346-2.png""/>",,A," <p>At <i>t</i> = ∞, inductance behaves as short-circuit.</p> "
<p>When a lead acid cell is in fully charged condition the positive and negative plates are similar.</p>,True,False,,,,B, <p>They are similar in discharged condition.</p> 
"<p>Two capacitors of 1 μF and 2 μF capacitance are connected in parallel across a 30 V dc battery. After the capacitors have been charged, the charges across the two capacitors will be</p>",30 μC each,60 μC each,30 μC and 60 μC respectively,60 μC and 30 μC respectively,,C," <p>Q<sub>1</sub> = 1 x 10<sup>-6</sup> x 30 = 30 μC, Q<sub>2</sub> = 2 x 10<sup>-6</sup> x 30 = 60 μC.</p> "
"<p>In figure, the battery has remained switched on for a long time. At <i>t</i> = 0 the switch is closed. The current <i>i</i>(<i>t</i>) is likely to be<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/100-307-1.png""/></p>",6,6 - 3<i>e</i><sup>-1</sup>,6 + 3<i>e</i><sup>-1</sup>,3 - 6<i>e</i><sup>-1</sup>,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/161-307-1.png""/></p> "
<p>A thermistor is used for</p>,over voltage protection,temperature alarm circuit,automatic light control,none of the above,,B, <p>The resistance of a thermistor decreases with increases in temperature. It is used to monitor hot spot temperature of electric machines.</p> 
<p>In a series RLC circuit excited by <i>e</i> = E<sub><i>m</i></sub> sin ω<i>t</i> is seen that LC &lt; 1/ω<sup>2</sup>. Then</p>,I lags E,I leads E,I leads E are in phase,voltage across L and C are equal,,B, <p>At frequencies less than resonant frequency current leads voltage.</p> 
<p>A resistance R is connected to a voltage source V<sub><i>s</i></sub> having internal resistance R<sub><i>s</i></sub>. A voltmeter of resistance R<sub><i>m</i></sub> is used to measure the voltage across R. The voltmeter will read</p>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/122-686-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/122-686-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/122-686-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/122-686-4.png""/>",,D," <p>Effective resistance of R and R<sub><i>m</i></sub> is <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-686-1.png""/></p>
<p>The reading is <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-686-2.png""/> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-686-3.png""/>.</p> "
"<p>When a lead acid battery is being charged, the specific gravity of the electrolyte</p>",decreases,increases,either increases or decreases,remains the same,,B, <p>Specific gravity of electrolyte is highest when battery is fully charged and is lowest when discharged.</p> 
<p><p><b>Assertion (A):</b>  The response of a network to unit impulse can be obtained directly from the network function.</p><p><b>Reason (R):</b>  The response of a network for any input can be obtained from impulse response.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,A, <p>Convolution integral can be used to find the response for any arbitrary input in terms of impulse response.</p> 
"<p>In the circuit shown in figure, for different values of R, the values of V and I are given. Other elements remaining the same. when R = ∞, V = 5 volt <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">R = 0, I = 2.5 A</li><li style=""padding-top:10px;"">R = 3 Ω, the value of V is given by</li></ol> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/129-788-1.png""/></p>",1 V,2 V,3 V,5 V,,C," <p>When R = ∞, V = 5<i>v</i>, <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> V<sub><i>oc</i></sub> = 5V circuit is open</p>
<p>When R = 0, I = 2.5A <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> I<sub><i>sc</i></sub> = 2.5 circuit short circuited <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/167-788-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/167-788-1.png""/></p>
<p>Hence the voltage across 3 Ω is 3 volt.</p> "
