question,A,B,C,D,E,answer,explanation
"<p>The circuit in figure, is to be scaled to an impedance level of 5kΩ and resonant frequency of 5 x 10<sup>6</sup> rad/sec. The possible combination of R, L, C is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/118-629-1.png""/></p>","2.5Ω, 0.2 mH, 200 pF","5 kΩ, 0.2 mH, 200 pF","5 kΩ, 0.2 mH, 200 μF","5 kΩ, 0.1 mH, 0.4 μF",,B," <p>If L = 0.2 mH and C = 200 pF, ω<sub>0</sub> = 5 x 10<sup>6</sup> rad/sec and if R is 5 kΩ, impedance level is 5 kΩ.</p> "
"<p>In figure, the total power consumed is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/118-636-1.png""/></p>",10 W,12 W,16 W,20 W,,A, <p>Use superposition theorem.</p> 
<p>If operator '<i>a</i>' = 1 ∠120° then (1 + <i>a</i>) =</p>,-<i>a</i>,-<i>a</i><sup>2</sup>,"<span class=""root""><i>a</i></span>",-1,,B," <p>Since 1 + <i>a</i> + <i>a</i><sup>2</sup> = 0, 1 + <i>a</i> = - <i>a</i><sup>2</sup>.</p> "
<p>A current wave is <i>i</i> = 100<i>e</i><sup>-60<i>t</i></sup> The initial and final values of current are</p>,100 and 50,100 and 0,0 and 100,100 and 100,,B," <p><i>i</i>(0) = 100 <i>e</i><sup>-0</sup> = 100, <i>i</i>(∞) = 100 <i>e</i><sup>-∞</sup> = 0.</p> "
<p><p><b>Assertion (A):</b>  The impedance of a series resonant circuit is minimum at resonance.</p><p><b>Reason (R):</b>  Resonance condition implies unity power factor condition.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,A," <p>Since power factor is unity, impedance is minimum.</p> "
"<p>In the circuit of figure the switch is closed at <i>t</i> = 0, At <i>t</i> = 0<sup>+</sup> this current through inductance is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/94-174-1.png""/></p>",0,10 A,6.67 A,5.1 A,,A, <p>Current through an inductance cannot change instantaneously.</p> 
"<p>In the circuit of figure, the source supplies, 2.25 mA. The value of R must be<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/87-18-1.png""/></p>",5 Ω,3 Ω,1.5 Ω,0.5 Ω,,B," <p>The current through 8 ohm and 2 ohm resistances is <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/158-18-1.png""/> A or 1 mA. </p>
<p>Therefore, current through (5 + R) ohm is 1.25 mA. <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/158-18-2.png""/></p> "
<p>The sum of positive real functions</p>,is a positive real function,may be a positive real function or not,can not be a positive real function,either (b) or (c),,C, <p>It is a property of positive real functions.</p> 
<p>Twelve 1 Ω resistance are used as edges to form a cube. The resistance between two diagonally opposite corners of the cube is</p>,5/6 Ω,1 Ω,6/5 Ω,3/2 Ω,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/172-964-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/172-964-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/172-964-3.png""/>.</p> "
"<p>A parallel RLC circuit has ω<sub>0</sub> = 10<sup>6</sup> and Q = 30, Given C = 30 pF, the value of R is</p>",0,1 μΩ,2 MΩ,1 MΩ,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/168-806-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/168-806-2.png""/>.</p> "
