question,A,B,C,D,E,answer,explanation
<p>A dielectric does not have leakage current.</p>,True,False,,,,B, <p>All dielectrics have some leakage current.</p> 
<p>A series RLC circuit has a resonant frequency of 1000 Hz. The maximum voltage across C is likely to occur at a frequency of about</p>,1000 Hz,2000 Hz,1025 Hz,975 Hz,,D, <p>Maximum voltage across capacitance occurs at a frequency slightly less than resonant frequency.</p> 
"<p>The resistance of a 230 V, 100 W lamp is</p>",529 Ω,2300 Ω,5290 Ω,23 Ω,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/158-25-1u.png""/></p> "
"<p>System function <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/130-810-1.png""/> , For a signal sin 2<i>t</i>, the steady state response is</p>",1/8,∞,0,8,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-810-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-810-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-810-3.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-810-4.png""/>.</p> "
"<p>A network has two branches in parallel. One branch contains impedance Z<sub>1</sub> and the other branch has impedance Z<sub>2</sub>. If it is fed from an ac voltage V of frequency f, the current through Z<sub>1</sub> depends, on</p>","V, Z<sub>1</sub>, Z<sub>2</sub>","V, Z<sub>1</sub>","Z<sub>1</sub>, Z<sub>2</sub>","V, Z<sub>1</sub>, f",,D," <p>In parallel branches, the current through any branch depends only on voltage, impedance and frequency only.</p> "
"<p>In the given circuit, viewed from AB, the circuit can be reduced to an equivalent circuit as<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/146-1032-1.png""/></p>",5 volts source in series with 10 Ω resistor,7 volts source in series with 2.4 Ω resistor,15 volts source in series with 2.4 Ω resistor,1 volt source in series with 10 Ω resistor,,B," <p>For R<sub>Th</sub>, Voltage source will be short circuited R<sub>Th</sub> = 2.4 Ω, <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/174-1032-1.png""/></p>
<p>V<sub>AB</sub> = 10 - 6 I <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 7 V.</p> "
"<p>For the network of figure KVL for first loop is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-450-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-450-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-450-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-450-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-450-5.png""/>",,C," <p>M term is negative because <i>i</i><sub>1</sub>, is entering the dotted terminal and <i>i</i><sub>2</sub>, is leaving the dotted terminal.</p> "
<p>An RC series circuit is charged by a voltage E. After a long time the battery is removed and a short circuit is placed across R-C. Then</p>,the polarity of voltage across R is same during discharge and during charge,the polarity of voltage across R during discharging is opposite to that during charging,the polarity of voltage across R depends on time constant RC,none of the above,,B, <p>Direction of current during discharging is opposite to that during charging.</p> 
<p>Two coils having self inductances of 10 mH and 40 mH are mutually coupled. The maximum possible mutual inductance is</p>,40 mH,20 mH,10 mH,5 mH,,B," <p>Maximum mutual inductance = <span class=""root"">L<sub>1</sub>L<sub>2</sub></span> = 20 mH.</p> "
"<p>In the circuit shown in figure the current <i>I</i> of sinusoidal source is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/114-584-1.png""/></p>",25 A,4 A,20 A,Not determinable from given data,,C," <p>Currents in resistance and inductance are out of phase by 90°. Hence I = <span class=""root"">12<sup>2</sup> + 16<sup>2</sup></span> = 20 A.</p> "
"<p>In figure the voltage drop across the 10 Ω resistance is 10 V. The resistance R<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/92-127-1.png""/></p>",is 6 Ω,is 8 Ω,is 4 Ω,cannot be found,,A," <p>Current supplied by battery = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/160-127-1.png""/> Therefore current through 2Ω resistance is 11 A. Voltage across R = 48 - 10 - 11 x 2 = 16 V.</p> "
<p>A two branch parallel tuned circuit has a coil of resistance 100 Ω and inductance 0.005 H in one branch and 10 <i>n</i>F capacitor in the second branch. At resonance frequency is</p>,100 rad/sec,10000 rad/sec,1000 rad/sec,more than 10000 rad/sec,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-470-1.png""/> = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-470-2.png""/> = 44.67 x 10<sup>4</sup> rad/sec.</p> "
"<p>A circuit is replaced by its Thevenin's equivalent to find current through a certain branch. If V<sub>TH</sub> = 10 V and R<sub>TH</sub> = 20 Ω, the current through the branch</p>",will always be 0.5 A,will always be less than 0.5 A,will always be equal to or less than 0.5 A,may be 0.5 A or more or less,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/159-77-1.png""/> Hence less than 0.5 A.</p> "
"<p>An ideal transformer has a turn ratio of 2 : 1. Taking <i>hv</i> side as port 1 and <i>lv</i> side as port 2, transmission parameters of transformer are</p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/121-680-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/121-680-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/121-680-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/121-680-4.png""/>",,C, <p>For the given data V<sub>1</sub> = 2V<sub>2</sub> and I<sub>1</sub> = 0.5 I<sub>2</sub> .</p> 
"<p>The voltage <i>e</i><sub>0</sub> in the figure<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/139-953-1.png""/></p>",48 V,24 V,36 V,28 V,,D," <p>Apply mesh analysis in both the mesh by converting 8A current source into voltage source.</p>
<p>80 = 18 I<sub>1</sub> - 6I<sub>2</sub> + 16</p>
<p>1 - 12I<sub>2</sub> - 6I<sub>2</sub> + 6I<sub>1</sub> = - 16</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> I<sub>1</sub> = 4.3A, I<sub>2</sub> = 2.3A</p>
<p>Hence <i>e</i><sub>0</sub> = 13I<sub>2</sub> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 13 x 2.3 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 28 volts.</p> "
<p>A capacitor used for power factor correction is single phase circuit decreases</p>,power factor,line current,both line current and p.f.,the line current and increases p.f.,,D," <p>Capacitor is used to improve (increase) p.f. Therefore, line current is decreased for the same active power.</p> "
<p>Evaluate the value of 2 [<i>u</i> (<i>t</i> - 1) - <i>u</i> (1 - 2<i>t</i>)] (<i>u</i> ( <i>t</i> + 1) + <i>u</i> (<i>t</i>)) at <i>t</i> = 3 sec.</p>,0,4,∞,1,,B," <p>2[<i>u</i>(2) - <i>u</i>(1 - 6)] [<i>u</i>(4) + <i>u</i>(3)] <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 2 [1 - 0] [1 + 1] <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 4.</p> "
"<p><p><b>Assertion (A):</b>  In an R-L circuit having high inductance, the rise of current is very slow.</p><p><b>Reason (R):</b>  The time constant of R-L circuit is L/R.</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,A, <p>A high value of time constant results in slow rise of current.</p> 
"<p>The distance between the plates of a parallel plate capacitor is <i>d</i>. The dielectric is in two parts, each of equal thickness but dielectric constants ∈<sub>1</sub> and ∈<sub>2</sub> respectively. The total capacitance will be proportional to</p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/88-56-1.png""/>",∈<sub>1</sub> - ∈<sub>2</sub>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/88-56-2.png""/>",∈<sub>1</sub>∈<sub>2</sub>,,A," <p>The combination is equal to two capacitors in series.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/158-56-1.png""/></p>
<p>Hence, <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/158-56-2.png""/> .</p> "
"<p>An air cored coil has an inductance of 0.3 H. If another coil has an iron core of μ<sub><i>r</i></sub> = 500, the remaining quantities being the same, the inductance of the second coil will be</p>",0.3 H,0.3 x 500 H,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/89-63-1.png""/>",none of the above,,D," <p>Inductance <span class=""symbol"">a</span> μ<sub><i>r</i></sub>.</p> "
"<p>A two branch tuned circuit has a coil of resistance R and inductance L in one branch and capacitance C in the second branch. If R is increased, the dynamic resistance</p>",increases,decreases,remains constant,may increases or decreases,,B," <p>Dynamic resistance = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-473-1.png""/></p> "
<p>A 1 μF capacitor is connected to 12 V battery. The energy stored in the capacitor is</p>,12 x 10<sup>-6</sup> J,24 x 10<sup>-6</sup> J,48 x 10<sup>-6</sup> J,72 x 10<sup>-6</sup> J,,D," <p>Energy <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/163-442-1.png""/> x 1 x 10<sup>-6</sup> x 144 = 72 x 10<sup>-6</sup> J</p> "
<p>The poles with greater displacement from the real axis correspond to</p>,higher frequencies of oscillation,stable response,lower frequencies of oscillation,unbounded output,,A," <p>As distance from real axis increases, the frequency of oscillation increases.</p> "
"<p>In figure, the capacitor is charged to 1 V. At <i>t</i> = 0 the switch is closed so that <i>i</i> = <i>e</i><sup>-<i>t</i></sup>. When <i>i</i> = 0.37 A, the voltage across capacitor is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-446-1.png""/></p>",1 V,0.63 V,0.37 V,0.185 V,,C, <p>During discharge of capacitor <i>v</i><sub>C</sub> = <i>v</i><sub>R</sub> = 0.37 x 1 = 0.37 V</p> 
<p>In a series RLC circuit p.f is lagging when <i>f</i> &lt; resonance frequency.</p>,True,False,,,,B," <p>When <i>f</i> &lt; <i>f</i><sub><i>r</i></sub>, X<sub>C</sub> &gt; X<sub>L</sub> and p.f is leading.</p> "
"<p>The Voltage <i>e</i><sub>0</sub> in the figure, <br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/139-949-1.png""/></p>",2 V,4 V,4/3 V,8 V,,B," <p>R<sub>eq</sub> = 4 || 4 + 4 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 6Ω</p>
<p>I = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/172-949-1.png""/> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 2A <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> I = I<sub>1</sub> + I<sub>2</sub> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 1 + 1</p>
<p><i>e</i><sub>0</sub> = 4 x 1 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 4<i>v</i>.</p> "
"<p><p><b>Assertion (A):</b> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/153-1164-1.png""/> is positive real.</p><p><b>Reason (R):</b>  For a positive real function R<i>e</i>[H(<i>j</i>ω)] ≥ 0 for 0 ≤ ω ≤ ∞.</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,D, <p>A is not positive real.</p> 
<p>A constant <i>k</i> band pass filter has a pass band from 100 to 400 Hz. The resonant frequency of series and shunt arms is</p>,3000 Hz,2500 Hz,2000 Hz,1500 Hz,,C," <p>Resonant frequency of arms in constant <i>k</i> band pass filter = <span class=""root"">(<i>f</i><sub><i>c</i>1</sub>)(<i>f</i><sub><i>c</i>2</sub>)</span>.</p> "
"<p>The circuit in figure is switched on at <i>t</i> = 0. At any time <i>t</i>, <i>i</i>(<i>t</i>) =<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/100-306-1.png""/></p>",3 + 3<i>e</i><sup>-1</sup>,6 - 3<i>e</i><sup>-1</sup>,3 - 3<i>e</i><sup>-<i>t</i></sup>,6 - 6<i>e</i><sup>-1</sup>,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/161-306-1.png""/></p> "
"<p>Two similar coupled coils are connected in series. The total inductance in series aiding connection is 100 mH. If currents is 3 A, the energy stored in magnetic field is</p>",0.9 J,0.45 J,0.225 J,1.8 J,,C, <p>Energy = 0.5 LI<sup>2</sup>.</p> 
<p>Thevenin's impedance of an ac network is in general</p>,resistance,R and L in series,R and C in series,Either R and L or R and C in series,,D, <p>Thevenin's impedance may be inductive or capacitive.</p> 
<p>If operator '<i>a</i>' = 1 ∠120° then (1 - <i>a</i>) =</p>,"<span class=""root"">3</span>","<span class=""root"">3</span> ∠ - 30°","<span class=""root"">3</span> ∠ + 30°","<span class=""root"">3</span> ∠60°",,B," <p>1 - <i>a</i> = 1 - 1∠120° = 1 + 0.5 - <i>j</i> 0.866 = 1.5 - <i>j</i> 0.866 = <span class=""root"">3</span>∠-30°.</p> "
"<p>A system is at rest for <i>t</i> &lt; 0. It is given by <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/133-854-1.png""/> If steady state is reached at <i>t</i> = 0, then the value of angle A is given by</p>",0,45 °,- 45°,∞,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/170-854-1.png""/> = U(<i>t</i>) sin (2<i>t</i> + A)</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> <i>y</i>(<i>s</i>).<i>s</i> + 2<i>y</i>(<i>s</i>) = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/170-854-2.png""/></p>
<p>char.eq<sup><i>n</i></sup> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> S + 2 = 0</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> <i>j</i>ω + 2 = 0 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> <i>j</i>2 + 2 = 0</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 1 + <i>j</i> = 0 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> tan<sup>-1</sup>(1) <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 45°.</p> "
