question,A,B,C,D,E,answer,explanation
<p>A variable is a symbol used to represent a logical quantity that can have a value of 1 or 0.</p>,True,False,,,,A,
<p>The OR function is Boolean multiplication and the AND function is Boolean addition.</p>,True,False,,,,B,
"<p>In Boolean algebra, A + 1 = 1.</p>",True,False,,,,A,
<p>The product-of-sums (POS) is basically the ORing of ANDed terms.</p>,True,False,,,,B,
"<p>In Boolean algebra, <img src=""/_files/images/digital-electronics/digital-fundamentals/aoverbar2.gif""/> = A.</p>",True,False,,,,A,
<p>SOP stands for sum-of-powers.</p>,True,False,,,,B,
"<p>The VHDL editor provided with a schematic editor development system will produce a file with the extension .vhd, which can be used by the simulator to test the output of the logic design.</p>",True,False,,,,A,
"<p>In the commutative law, in ORing and ANDing of two variables, the order in which the variables are ORed or ANDed makes no difference.</p>",True,False,,,,A,
"<p>The binary value of 1010 is converted to the product term <img src=""/_files/images/digital-electronics/digital-fundamentals/tfq4_00800.gif""/>.</p>",True,False,,,,B,
<p>Most Boolean reductions result in an equation in only one form.</p>,True,False,,,,B,
"<p><p>The symbol shown below is for a 2-input NAND gate.</p>
<p><img src=""/_files/images/digital-electronics/digital-fundamentals/tfq4_00300.gif""/></p></p>",True,False,,,,B,
<p>A Karnaugh map is similar to a truth table because it presents all the possible values of input variables and the resulting output of each value.</p>,True,False,,,,A,
<p>The process of reduction or simplification of combinational logic circuits increases the cost of the circuit.</p>,True,False,,,,B,
"<p>By applying De Morgan's theorem to a NOR gate, two identical truth tables can be produced.</p>",True,False,,,,A,
<p>Five-variable Karnaugh maps are impossible.</p>,True,False,,,,B,
"<p>If you need a NAND, an AND, and an inverter you would purchase a 7400 IC.</p>",True,False,,,,A,
<p>The systematic reduction of logic circuits is performed using Boolean algebra.</p>,True,False,,,,A,
<p>CPLD software can be used to design original circuits that prove the Boolean rules and laws.</p>,True,False,,,,A,
<p>A Karnaugh map is similar to a truth table.</p>,True,False,,,,A,
<p>Boolean algebra simplifies logic circuits.</p>,True,False,,,,A,
